,Player Name,Champion,Win,Side,Kills,Deaths,Assists,KDA,CS,SSpell 1,SSpell 2,End Level,First Blood?,Gold Earned,Gold Spent,Item1,Item2,Item3,Item4,Item5,Item6,Magic Dmg,Physical Dmg,Lane,Role
0,Betabet,Nautilus,True,Side.blue,4,8,10,1.75,137,Flash,Teleport,13,False,10430,9150,Ninja Tabi,Corrupting Potion,Sunfire Cape,Thornmail,Giant's Belt,Chain Vest,66100,17778,Lane.top_lane,Role.solo
1,Anthøny,Kha'Zix,True,Side.blue,8,6,11,3.1666666666666665,120,Smite,Flash,14,False,11847,10550,Dead Man's Plate,Youmuu's Ghostblade,Enchantment: Warrior,Ionian Boots of Lucidity,Giant Slayer,,4675,139809,Lane.jungle,Role.none
2,Thalies,Katarina,True,Side.blue,13,6,6,3.1666666666666665,164,Ignite,Flash,14,False,12761,12350,The Dark Seal,Rylai's Crystal Scepter,Void Staff,Hextech Gunblade,Chain Vest,Sorcerer's Shoes,106749,9961,Lane.mid_lane,Role.solo
3,er ber ter,Draven,True,Side.blue,12,6,6,3.0,195,Heal,Flash,14,False,16614,14600,The Bloodthirster,Infinity Edge,Phantom Dancer,Berserker's Greaves,Cull,Lord Dominik's Regards,0,192544,Lane.bot_lane,Role.carry
4,Rìot Søraka,Soraka,True,Side.blue,2,6,23,4.166666666666667,16,Flash,Exhaust,12,False,9625,8100,Locket of the Iron Solari,Redemption,Ruby Sightstone,Boots of Mobility,Control Ward,Nomad's Medallion,5823,4667,Lane.bot_lane,Role.support
5,LawlietLelouch,Riven,False,Side.red,3,7,7,1.4285714285714286,155,Flash,Teleport,13,False,9086,7825,The Black Cleaver,Refillable Potion,Maw of Malmortius,Ninja Tabi,Control Ward,,0,79287,Lane.top_lane,Role.solo
6,Asyc xD ,Thresh,False,Side.red,4,9,15,2.111111111111111,26,Ignite,Flash,11,False,8122,6800,Relic Shield,Redemption,Locket of the Iron Solari,Sightstone,Boots of Mobility,Control Ward,7543,4546,Lane.bot_lane,Role.support
7,thecomedownx,Jayce,False,Side.red,6,10,12,1.8,120,Flash,Ignite,12,False,9675,9075,Doran's Blade,Total Biscuit of Rejuvenation,Maw of Malmortius,Mercury's Treads,The Black Cleaver,Pickaxe,5689,60513,Lane.mid_lane,Role.solo
8,Jordanian Sniper,Jhin,False,Side.red,16,4,13,7.25,122,Flash,Heal,13,True,12718,11825,Youmuu's Ghostblade,Cloak of Agility,Doran's Blade,Lord Dominik's Regards,Rapid Firecannon,Berserker's Greaves,12810,95234,Lane.bot_lane,Role.carry
9,Part The Sea,Lee Sin,False,Side.red,3,9,11,1.5555555555555556,135,Flash,Smite,13,False,9324,8997,Enchantment: Warrior,Tiamat,Guardian Angel,Ruby Crystal,Ionian Boots of Lucidity,Giant's Belt,15965,85404,Lane.jungle,Role.none
