,Player Name,Champion,Win,Side,Kills,Deaths,Assists,KDA,CS,SSpell 1,SSpell 2,End Level,First Blood?,Gold Earned,Gold Spent,Item1,Item2,Item3,Item4,Item5,Item6,Magic Dmg,Physical Dmg,Lane,Role
0,FanatiiLt,Karma,True,Side.blue,3,6,11,2.3333333333333335,9,Exhaust,Flash,11,True,9105,8050,Locket of the Iron Solari,Eye of the Watchers,Redemption,Boots of Swiftness,Faerie Charm,Faerie Charm,8079,4912,Lane.bot_lane,Role.support
1,yeniaR,Caitlyn,True,Side.blue,5,3,5,3.3333333333333335,211,Flash,Heal,12,False,11104,9775,Doran's Blade,Zeal,Dagger,Infinity Edge,Berserker's Greaves,Runaan's Hurricane,760,147614,Lane.bot_lane,Role.carry
2,mlaC,Ekko,True,Side.blue,4,2,1,2.5,147,Exhaust,Flash,14,False,9871,8175,Doran's Ring,Abyssal Scepter,Control Ward,Sorcerer's Shoes,Lich Bane,Doran's Ring,81571,18770,Lane.mid_lane,Role.solo
3,Kebin M,Riven,True,Side.blue,3,3,11,4.666666666666667,153,Flash,Teleport,14,False,10596,10500,Tiamat,Ninja Tabi,Youmuu's Ghostblade,The Black Cleaver,Vampiric Scepter,Doran's Shield,0,107445,Lane.top_lane,Role.solo
4,nilnave,Vi,True,Side.blue,14,2,4,9.0,164,Flash,Smite,16,False,15247,13908,Enchantment: Warrior,Jaurim's Fist,Boots of Swiftness,Trinity Force,Dead Man's Plate,Guardian Angel,7335,185928,Lane.jungle,Role.none
5,Firé,Lee Sin,False,Side.red,4,6,7,1.8333333333333333,89,Smite,Flash,12,False,8086,7975,Randuin's Omen,Enchantment: Warrior,Refillable Potion,Mercury's Treads,Cloth Armor,Null-Magic Mantle,20481,62211,Lane.jungle,Role.none
6,BIind Goat,Syndra,False,Side.red,3,1,2,5.0,240,Ghost,Flash,14,False,9952,9100,Doran's Ring,Doran's Ring,Morellonomicon,Rylai's Crystal Scepter,Sorcerer's Shoes,Blasting Wand,115300,9497,Lane.mid_lane,Role.solo
7,Arthin,Janna,False,Side.red,0,3,14,4.666666666666667,18,Flash,Exhaust,12,False,7013,6475,Eye of the Oasis,Banner of Command,Refillable Potion,Control Ward,Forbidden Idol,Boots of Mobility,5660,2621,Lane.jungle,Role.none
8,RealDarkness,Twitch,False,Side.red,3,10,6,0.9,115,Heal,Flash,11,False,8061,7325,Doran's Blade,Cloak of Agility,Runaan's Hurricane,B. F. Sword,Berserker's Greaves,Pickaxe,0,61767,Lane.bot_lane,Role.solo
9,Dhokla,Jayce,False,Side.red,6,9,2,0.8888888888888888,233,Flash,Teleport,15,False,10478,10025,Youmuu's Ghostblade,Vampiric Scepter,The Black Cleaver,Doran's Blade,B. F. Sword,Ninja Tabi,19294,122555,Lane.top_lane,Role.solo
