,Player Name,Champion,Win,Side,Kills,Deaths,Assists,KDA,CS,SSpell 1,SSpell 2,End Level,First Blood?,Gold Earned,Gold Spent,Item1,Item2,Item3,Item4,Item5,Item6,Magic Dmg,Physical Dmg,Lane,Role
0,Malya EUW ,Hecarim,False,Side.blue,15,6,15,5.0,190,Ghost,Smite,18,False,17289,17133,Enchantment: Cinderhulk,Trinity Force,Quicksilver Sash,Dead Man's Plate,Spirit Visage,Ninja Tabi,46354,163408,Lane.jungle,Role.none
1,Cat Ears,Thresh,False,Side.blue,2,7,24,3.7142857142857144,20,Flash,Ignite,15,False,11471,11275,Locket of the Iron Solari,Ruby Sightstone,Redemption,Boots of Swiftness,Ancient Coin,Knight's Vow,9193,3271,Lane.jungle,Role.none
2,Str1fe,Lucian,False,Side.blue,7,8,7,1.75,319,Flash,Heal,17,False,17360,16900,Infinity Edge,Quicksilver Sash,Essence Reaver,Berserker's Greaves,Rapid Firecannon,Mortal Reminder,9825,244029,Lane.bot_lane,Role.solo
3,TemptingCash,Vladimir,False,Side.blue,7,9,10,1.8888888888888888,278,Flash,Teleport,18,False,15679,14310,Sorcerer's Shoes,Hextech Protobelt-01,Rylai's Crystal Scepter,Abyssal Scepter,Void Staff,Needlessly Large Rod,199107,14400,Lane.top_lane,Role.solo
4,stuntopia,Orianna,False,Side.blue,8,10,11,1.9,234,Ghost,Flash,17,False,15961,14950,Doran's Ring,Morellonomicon,Rabadon's Deathcap,Void Staff,Rylai's Crystal Scepter,Sorcerer's Shoes,169468,18434,Lane.mid_lane,Role.solo
5,fumi,Nasus,True,Side.red,2,6,17,3.1666666666666665,263,Flash,Teleport,18,False,16661,15568,Last Whisper,Zz'Rot Portal,Guardian Angel,Trinity Force,Mercury's Treads,Spirit Visage,94881,73036,Lane.top_lane,Role.solo
6,TaIkPlayLove,Ashe,True,Side.red,8,10,14,2.2,310,Flash,Heal,18,True,18758,17200,The Bloodthirster,Infinity Edge,Berserker's Greaves,Runaan's Hurricane,Phantom Dancer,Lord Dominik's Regards,4196,267394,Lane.bot_lane,Role.carry
7,JJayel,Soraka,True,Side.red,3,5,25,5.6,17,Flash,Exhaust,17,False,12853,12150,Talisman of Ascension,Redemption,Locket of the Iron Solari,Ruby Sightstone,Ionian Boots of Lucidity,Ardent Censer,16674,4979,Lane.bot_lane,Role.support
8,l For You l,Lee Sin,True,Side.red,17,11,10,2.4545454545454546,191,Flash,Smite,18,False,18158,17700,Enchantment: Warrior,Dead Man's Plate,Boots of Mobility,Maw of Malmortius,The Black Cleaver,Guardian Angel,59692,132279,Lane.jungle,Role.none
9,TeddyRO,Lux,True,Side.red,10,7,17,3.857142857142857,201,Flash,Ghost,18,False,16202,15175,Morellonomicon,Rabadon's Deathcap,Luden's Echo,Blasting Wand,Void Staff,Sorcerer's Shoes,157699,20758,Lane.mid_lane,Role.solo
