,Player Name,Champion,Win,Side,Kills,Deaths,Assists,KDA,CS,SSpell 1,SSpell 2,End Level,First Blood?,Gold Earned,Gold Spent,Item1,Item2,Item3,Item4,Item5,Item6,Magic Dmg,Physical Dmg,Lane,Role
0,emV,Morgana,True,Side.blue,8,3,22,10.0,205,Flash,Teleport,17,False,14485,12900,Doran's Ring,Zhonya's Hourglass,Rod of Ages,Ionian Boots of Lucidity,Athene's Unholy Grail,Rabadon's Deathcap,121160,24945,Lane.top_lane,Role.solo
1,er ber ter,Draven,True,Side.blue,11,5,13,4.8,186,Heal,Flash,15,False,15641,14625,Doran's Blade,Mercurial Scimitar,Randuin's Omen,Infinity Edge,Lord Dominik's Regards,Berserker's Greaves,0,149774,Lane.bot_lane,Role.carry
2,Wingsofdeathx,Talon,True,Side.blue,12,3,16,9.333333333333334,188,Ignite,Flash,17,False,14662,13300,Refillable Potion,Youmuu's Ghostblade,Edge of Night,Boots of Swiftness,Duskblade of Draktharr,Mortal Reminder,2135,152370,Lane.mid_lane,Role.solo
3,Sekune,Olaf,True,Side.blue,9,7,16,3.5714285714285716,138,Smite,Ghost,16,False,14075,12775,Ionian Boots of Lucidity,Randuin's Omen,Righteous Glory,Dead Man's Plate,Enchantment: Cinderhulk,Chain Vest,27674,107571,Lane.jungle,Role.none
4,Sona Milk,Soraka,True,Side.blue,1,4,25,6.5,43,Flash,Exhaust,15,False,10715,8950,Banner of Command,Locket of the Iron Solari,Ruby Sightstone,Boots of Mobility,Control Ward,Raptor Cloak,7119,3816,Lane.bot_lane,Role.support
5,King Shoaa,Maokai,False,Side.red,1,8,14,1.875,50,Flash,Exhaust,13,False,9183,8625,Targon's Brace,Righteous Glory,Redemption,Sightstone,Glacial Shroud,Warden's Mail,24807,10294,Lane.bot_lane,Role.support
6,KitingYeezus,Ivern,False,Side.red,3,8,15,2.25,107,Flash,Smite,14,False,11202,10650,Enchantment: Cinderhulk,Redemption,Ionian Boots of Lucidity,Ardent Censer,Athene's Unholy Grail,Ruby Crystal,25727,10315,Lane.jungle,Role.none
7,Jenny Wakeman,Vi,False,Side.red,9,9,7,1.7777777777777777,194,Ignite,Flash,14,True,12783,11933,Sterak's Gage,Corrupting Potion,Chain Vest,Trinity Force,Duskblade of Draktharr,Ionian Boots of Lucidity,2991,156213,Lane.mid_lane,Role.solo
8,Anklespankin,Twitch,False,Side.red,3,9,12,1.6666666666666667,240,Flash,Heal,14,False,12157,11475,Doran's Blade,Infinity Edge,Mortal Reminder,Berserker's Greaves,Runaan's Hurricane,Vampiric Scepter,1078,162981,Lane.bot_lane,Role.carry
9,Necrobucher,Nautilus,False,Side.red,6,7,6,1.7142857142857142,210,Flash,Teleport,15,False,12355,11520,Spirit Visage,Rod of Ages,Mercury's Treads,Sunfire Cape,Negatron Cloak,Chain Vest,107371,21685,Lane.top_lane,Role.solo
