,Player Name,Champion,Win,Side,Kills,Deaths,Assists,KDA,CS,SSpell 1,SSpell 2,End Level,First Blood?,Gold Earned,Gold Spent,Item1,Item2,Item3,Item4,Item5,Item6,Magic Dmg,Physical Dmg,Lane,Role
0,Colorro,Yasuo,False,Side.blue,15,14,13,2.0,344,Flash,Ignite,18,False,22951,19368,Trinity Force,Phantom Dancer,Infinity Edge,Mercury's Treads,The Bloodthirster,Guardian Angel,41572,298518,Lane.mid_lane,Role.solo
1,Prophase II,Malphite,False,Side.blue,4,7,14,2.5714285714285716,267,Teleport,Flash,18,False,19283,17745,Randuin's Omen,Banshee's Veil,Iceborn Gauntlet,Sunfire Cape,Ninja Tabi,Thornmail,127447,63861,Lane.top_lane,Role.solo
2,Virus,Twitch,False,Side.blue,11,16,11,1.375,290,Heal,Flash,18,False,20693,22325,Mercurial Scimitar,Infinity Edge,Runaan's Hurricane,Phantom Dancer,Berserker's Greaves,Lord Dominik's Regards,0,273692,Lane.bot_lane,Role.carry
3,PRoHAppyCAmper,Xerath,False,Side.blue,11,13,15,2.0,106,Exhaust,Flash,18,True,20138,19325,Zhonya's Hourglass,Rylai's Crystal Scepter,Blasting Wand,Morellonomicon,Rabadon's Deathcap,Sorcerer's Shoes,162803,7968,Lane.bot_lane,Role.support
4,3A3Y 3OY,Shyvana,False,Side.blue,5,10,12,1.7,265,Smite,Flash,18,False,20068,22668,Randuin's Omen,Dead Man's Plate,Spirit Visage,Trinity Force,Ninja Tabi,Enchantment: Bloodrazor,139740,147179,Lane.jungle,Role.none
5,Ikzencriel,Jax,True,Side.red,19,8,20,4.875,343,Teleport,Flash,18,False,23770,23758,Thornmail,Randuin's Omen,Hextech Gunblade,Trinity Force,Mercury's Treads,Maw of Malmortius,94032,221787,Lane.top_lane,Role.solo
6,FFF Heresy Trial,Corki,True,Side.red,12,12,12,2.0,329,Flash,Ignite,18,False,21807,19933,Hextech Gunblade,Trinity Force,Sorcerer's Shoes,Rylai's Crystal Scepter,Liandry's Torment,Void Staff,257959,36617,Lane.mid_lane,Role.solo
7,Jadsbutt,Caitlyn,True,Side.red,11,12,18,2.4166666666666665,400,Flash,Heal,18,False,23917,21640,Infinity Edge,The Bloodthirster,Runaan's Hurricane,Statikk Shiv,Lord Dominik's Regards,Berserker's Greaves,71960,395468,Lane.bot_lane,Role.carry
8,Nero Valentine,Lee Sin,True,Side.red,13,5,25,7.6,239,Smite,Flash,18,False,21329,23225,Dead Man's Plate,Zhonya's Hourglass,Thornmail,Randuin's Omen,Ninja Tabi,Guardian Angel,64970,184144,Lane.jungle,Role.none
9,Strawberry Ice,Karma,True,Side.red,5,10,39,4.4,56,Flash,Exhaust,18,False,19700,20520,Redemption,Locket of the Iron Solari,Athene's Unholy Grail,Ardent Censer,Boots of Swiftness,Eye of the Watchers,55794,8188,Lane.bot_lane,Role.support
