,Player Name,Champion,Win,Side,Kills,Deaths,Assists,KDA,CS,SSpell 1,SSpell 2,End Level,First Blood?,Gold Earned,Gold Spent,Item1,Item2,Item3,Item4,Item5,Item6,Magic Dmg,Physical Dmg,Lane,Role
0,Asgea,Vayne,True,Side.blue,8,6,11,3.1666666666666665,256,Heal,Flash,16,False,14822,12625,B. F. Sword,Statikk Shiv,Infinity Edge,Berserker's Greaves,Phantom Dancer,Vampiric Scepter,63536,123791,Lane.bot_lane,Role.carry
1,Dreical,Malphite,True,Side.blue,6,6,13,3.1666666666666665,195,Flash,Teleport,16,False,12954,11075,Corrupting Potion,Sunfire Cape,Ninja Tabi,Spirit Visage,Iceborn Gauntlet,Giant's Belt,75573,32290,Lane.top_lane,Role.solo
2,FSU Dream,Talon,True,Side.blue,13,5,11,4.8,212,Ignite,Flash,17,False,14680,13400,Lord Dominik's Regards,Youmuu's Ghostblade,Duskblade of Draktharr,Boots of Mobility,Serrated Dirk,Pickaxe,3297,142769,Lane.mid_lane,Role.solo
3,FSU Cantine,Nami,True,Side.blue,2,5,22,4.8,19,Exhaust,Flash,15,False,10944,10025,Locket of the Iron Solari,Eye of the Watchers,Redemption,Ninja Tabi,Sapphire Crystal,Cloth Armor,14672,5321,Lane.bot_lane,Role.support
4,Sum Dum Fk,Shyvana,True,Side.blue,3,4,13,4.0,215,Exhaust,Smite,16,False,12980,11500,Randuin's Omen,Mercury's Treads,Thornmail,Enchantment: Cinderhulk,Giant's Belt,Chain Vest,117591,43045,Lane.jungle,Role.none
5,ranked tears,Thresh,False,Side.red,3,4,15,4.5,38,Flash,Ignite,12,False,10011,8850,Eye of the Equinox,Locket of the Iron Solari,Control Ward,Crystalline Bracer,Banshee's Veil,Boots of Swiftness,14576,7400,Lane.bot_lane,Role.support
6,monsterbbg,Lux,False,Side.red,5,6,8,2.1666666666666665,191,Barrier,Flash,15,False,12629,11735,Doran's Ring,Morellonomicon,Sorcerer's Shoes,Rabadon's Deathcap,Void Staff,Amplifying Tome,130121,18369,Lane.mid_lane,Role.solo
7,Tomelette,Rek'Sai,False,Side.red,4,8,11,1.875,133,Flash,Smite,14,False,12317,11300,Titanic Hydra,Control Ward,Enchantment: Cinderhulk,Ninja Tabi,Dead Man's Plate,Chain Vest,34569,117652,Lane.jungle,Role.none
8,PIay Naizi,Jayce,False,Side.red,8,5,10,3.6,177,Teleport,Flash,15,True,13504,13350,Doran's Blade,Guardian Angel,Mortal Reminder,Maw of Malmortius,The Black Cleaver,Ninja Tabi,17991,118668,Lane.top_lane,Role.solo
9,adc feng lft,Jhin,False,Side.red,6,9,6,1.3333333333333333,188,Heal,Flash,14,False,12648,12600,Essence Reaver,Rapid Firecannon,Infinity Edge,Last Whisper,Boots of Swiftness,,9906,150912,Lane.bot_lane,Role.carry
