,Player Name,Champion,Win,Side,Kills,Deaths,Assists,KDA,CS,SSpell 1,SSpell 2,End Level,First Blood?,Gold Earned,Gold Spent,Item1,Item2,Item3,Item4,Item5,Item6,Magic Dmg,Physical Dmg,Lane,Role
0,MrDING,Katarina,False,Side.blue,12,11,9,1.9090909090909092,247,Ignite,Flash,17,True,17286,16395,Void Staff,Banshee's Veil,Luden's Echo,Sorcerer's Shoes,Rylai's Crystal Scepter,Guardian Angel,187646,17066,Lane.mid_lane,Role.solo
1,OoR4s3Ng4N4rUtOo,Jhin,False,Side.blue,6,3,17,7.666666666666667,283,Flash,Heal,18,False,17561,15725,Essence Reaver,Mercurial Scimitar,Cloak of Agility,Boots of Swiftness,Mortal Reminder,Rapid Firecannon,37446,237215,Lane.bot_lane,Role.carry
2,DSDW,Leona,False,Side.blue,3,11,17,1.8181818181818181,50,Ignite,Flash,14,False,11840,11650,Ninja Tabi,Locket of the Iron Solari,Ruby Sightstone,Spectre's Cowl,Sunfire Cape,Warden's Mail,31136,9746,Lane.bot_lane,Role.support
3,Zahnet,Darius,False,Side.blue,8,9,11,2.111111111111111,292,Flash,Teleport,18,False,16683,15450,Ninja Tabi,The Black Cleaver,Zz'Rot Portal,Dead Man's Plate,Thornmail,Spirit Visage,5856,158886,Lane.top_lane,Role.solo
4,Hitman Mafioso,Ivern,False,Side.blue,7,5,19,5.2,155,Smite,Flash,18,False,16058,16175,Enchantment: Cinderhulk,Locket of the Iron Solari,Redemption,Liandry's Torment,Athene's Unholy Grail,Ionian Boots of Lucidity,62998,20064,Lane.jungle,Role.none
5, The Blackthorn,Caitlyn,True,Side.red,15,5,6,4.2,444,Flash,Heal,18,False,22281,18200,The Bloodthirster,Phantom Dancer,Infinity Edge,Lord Dominik's Regards,Runaan's Hurricane,Berserker's Greaves,2379,439688,Lane.bot_lane,Role.carry
6,bakeryboy,Fizz,True,Side.red,16,10,6,2.2,269,Flash,Ignite,18,False,17891,16675,Hextech Protobelt-01,Zhonya's Hourglass,Lich Bane,Sorcerer's Shoes,Abyssal Scepter,Void Staff,175918,35246,Lane.mid_lane,Role.solo
7,Nexud,Nasus,True,Side.red,3,6,20,3.8333333333333335,242,Teleport,Flash,18,False,16153,15600,Guardian Angel,Zz'Rot Portal,Knight's Vow,Spirit Visage,Frozen Heart,Mercury's Treads,93335,54973,Lane.top_lane,Role.solo
8,frésh,Vi,True,Side.red,5,9,12,1.8888888888888888,206,Smite,Flash,17,False,14960,13733,Enchantment: Warrior,Trinity Force,Dead Man's Plate,Ninja Tabi,Spectre's Cowl,Kindlegem,4130,202959,Lane.jungle,Role.none
9,iTroll,Karma,True,Side.red,0,6,30,5.0,15,Exhaust,Flash,17,False,13579,11310,Redemption,Locket of the Iron Solari,Ionian Boots of Lucidity,Eye of the Watchers,Ardent Censer,Amplifying Tome,20287,7492,Lane.bot_lane,Role.support
