,Player Name,Champion,Win,Side,Kills,Deaths,Assists,KDA,CS,SSpell 1,SSpell 2,End Level,First Blood?,Gold Earned,Gold Spent,Item1,Item2,Item3,Item4,Item5,Item6,Magic Dmg,Physical Dmg,Lane,Role
0,Leagué,Lee Sin,True,Side.blue,7,6,11,3.0,167,Flash,Smite,17,False,13970,11375,Mercury's Treads,Enchantment: Warrior,Spirit Visage,Cloth Armor,Dead Man's Plate,Tiamat,20335,126090,Lane.jungle,Role.none
1,Liquid fabbbyyy,Twitch,True,Side.blue,12,6,17,4.833333333333333,263,Flash,Heal,17,False,16883,13700,Berserker's Greaves,Infinity Edge,Runaan's Hurricane,Doran's Blade,Statikk Shiv,Lord Dominik's Regards,30926,175815,Lane.bot_lane,Role.solo
2,McCashDollar,Shaco,True,Side.blue,7,8,13,2.5,161,Teleport,Ignite,16,False,13774,11575,Zhonya's Hourglass,Hextech Protobelt-01,Ruby Crystal,Ninja Tabi,Doran's Ring,Lich Bane,88824,28516,Lane.top_lane,Role.solo
3,Hi Im A Sheep,Leona,True,Side.blue,9,7,22,4.428571428571429,46,Flash,Exhaust,15,True,12755,11100,Ruby Sightstone,Face of the Mountain,Locket of the Iron Solari,Randuin's Omen,,Boots of Mobility,12454,8959,Lane.jungle,Role.none
4,IKingVex,Corki,True,Side.blue,10,5,13,4.6,206,Teleport,Flash,16,False,15186,12758,Cull,Hextech Gunblade,Sorcerer's Shoes,Trinity Force,Rapid Firecannon,B. F. Sword,112942,35683,Lane.mid_lane,Role.solo
5,Pekin Woof,Blitzcrank,False,Side.red,2,10,22,2.4,41,Flash,Heal,13,False,10176,9375,Redemption,Face of the Mountain,Ruby Sightstone,Boots of Mobility,Glacial Shroud,Warden's Mail,16315,7727,Lane.bot_lane,Role.support
6,Cris,Yasuo,False,Side.red,6,11,9,1.3636363636363635,194,Flash,Teleport,15,False,12547,16335,Infinity Edge,,Doran's Blade,Phantom Dancer,Ninja Tabi,Frozen Mallet,26773,115677,Lane.top_lane,Role.solo
7,LOD,Ryze,False,Side.red,7,6,3,1.6666666666666667,239,Ghost,Flash,16,False,13129,12975,Seraph's Embrace,Zhonya's Hourglass,Rod of Ages,,Void Staff,Boots of Swiftness,168019,13572,Lane.mid_lane,Role.solo
8,Ak4dian,Elise,False,Side.red,9,6,12,3.5,142,Flash,Smite,15,False,13226,13035,Enchantment: Runic Echoes,Dead Man's Plate,Amplifying Tome,Boots of Mobility,Rylai's Crystal Scepter,Banshee's Veil,108519,34427,Lane.jungle,Role.none
9,Falco Mechanic,Vayne,False,Side.red,8,12,9,1.4166666666666667,198,Exhaust,Flash,15,False,13114,12325,Doran's Blade,Infinity Edge,Berserker's Greaves,Phantom Dancer,The Bloodthirster,Pickaxe,0,129675,Lane.bot_lane,Role.carry
