,Player Name,Champion,Win,Side,Kills,Deaths,Assists,KDA,CS,SSpell 1,SSpell 2,End Level,First Blood?,Gold Earned,Gold Spent,Item1,Item2,Item3,Item4,Item5,Item6,Magic Dmg,Physical Dmg,Lane,Role
0,owowowowowowowo,Ezreal,True,Side.blue,15,6,15,5.0,256,Heal,Flash,18,False,19418,17383,Maw of Malmortius,Blade of the Ruined King,Lord Dominik's Regards,Berserker's Greaves,Trinity Force,Muramana,27842,186608,Lane.bot_lane,Role.carry
1,The Clark,Xerath,True,Side.blue,10,13,16,2.0,245,Flash,Ghost,18,False,17575,15675,Void Staff,Rylai's Crystal Scepter,Sorcerer's Shoes,Mejai's Soulstealer,Morellonomicon,Luden's Echo,205028,13597,Lane.mid_lane,Role.solo
2,Infeasible,Darius,True,Side.blue,11,8,19,3.75,107,Ignite,Flash,17,False,16097,14975,Spirit Visage,The Black Cleaver,Eye of the Equinox,Boots of Mobility,Dead Man's Plate,Guardian Angel,0,99312,Lane.bot_lane,Role.support
3,Polls,Shyvana,True,Side.blue,6,9,10,1.7777777777777777,266,Flash,Smite,18,False,16817,14375,Enchantment: Bloodrazor,Titanic Hydra,Randuin's Omen,Mercury's Treads,Dead Man's Plate,Spectre's Cowl,114025,153931,Lane.jungle,Role.none
4,bluntz2mylipz,Urgot,True,Side.blue,5,7,19,3.4285714285714284,167,Teleport,Flash,18,False,14902,13250,The Black Cleaver,Banshee's Veil,Muramana,Giant's Belt,Frozen Heart,Mercury's Treads,475,101634,Lane.top_lane,Role.solo
5,Charmedd,Vayne,False,Side.red,12,9,9,2.3333333333333335,285,Heal,Flash,18,False,18273,17950,Berserker's Greaves,Mercurial Scimitar,Statikk Shiv,Phantom Dancer,Infinity Edge,Lord Dominik's Regards,48166,172963,Lane.bot_lane,Role.duo
6,ajmara2,Lee Sin,False,Side.red,10,11,18,2.5454545454545454,192,Smite,Flash,18,False,15483,14000,Enchantment: Warrior,Dead Man's Plate,Ninja Tabi,The Black Cleaver,Maw of Malmortius,Chain Vest,42367,145787,Lane.jungle,Role.none
7,c Remigius,Blitzcrank,False,Side.red,2,8,23,3.125,60,Flash,Ignite,16,False,11355,10650,Face of the Mountain,Sightstone,Redemption,Randuin's Omen,Chalice of Harmony,Boots of Swiftness,21133,13045,Lane.bot_lane,Role.duo
8,G0BY,Kennen,False,Side.red,10,7,12,3.142857142857143,283,Flash,Teleport,18,True,17184,17375,Zhonya's Hourglass,Hextech Protobelt-01,Rylai's Crystal Scepter,Void Staff,Rabadon's Deathcap,Sorcerer's Shoes,165293,39768,Lane.top_lane,Role.solo
9,xMrPopox,Orianna,False,Side.red,9,12,18,2.25,225,Teleport,Flash,18,False,15696,14825,Doran's Ring,Rabadon's Deathcap,Sorcerer's Shoes,Rylai's Crystal Scepter,Morellonomicon,Void Staff,161998,15091,Lane.mid_lane,Role.solo
