,Player Name,Champion,Win,Side,Kills,Deaths,Assists,KDA,CS,SSpell 1,SSpell 2,End Level,First Blood?,Gold Earned,Gold Spent,Item1,Item2,Item3,Item4,Item5,Item6,Magic Dmg,Physical Dmg,Lane,Role
0,yoko,Sion,True,Side.blue,3,7,16,2.7142857142857144,63,Flash,Exhaust,15,False,11692,10500,Face of the Mountain,,Locket of the Iron Solari,Ruby Sightstone,Redemption,Ninja Tabi,15199,22315,Lane.bot_lane,Role.support
1,Tobias Fate,Gangplank,True,Side.blue,13,2,6,9.5,335,Flash,Exhaust,18,False,19927,18858,Infinity Edge,Youmuu's Ghostblade,Zeal,Trinity Force,Lord Dominik's Regards,Statikk Shiv,24345,356915,Lane.top_lane,Role.solo
2,Lesu,Kha'Zix,True,Side.blue,6,8,7,1.625,203,Smite,Flash,18,False,14858,13750,Maw of Malmortius,Chain Vest,Youmuu's Ghostblade,Enchantment: Warrior,Mercury's Treads,Lord Dominik's Regards,4601,210827,Lane.jungle,Role.none
3,3A3Y 3OY,Twitch,True,Side.blue,9,6,11,3.3333333333333335,297,Heal,Flash,18,False,16665,15900,Berserker's Greaves,Runaan's Hurricane,Infinity Edge,Phantom Dancer,The Bloodthirster,Last Whisper,0,182962,Lane.bot_lane,Role.carry
4,LearningToPIay,Kassadin,True,Side.blue,7,5,7,2.8,250,Flash,Teleport,18,False,14943,13725,Void Staff,Zhonya's Hourglass,Ionian Boots of Lucidity,Abyssal Scepter,Rod of Ages,Needlessly Large Rod,139345,34228,Lane.mid_lane,Role.solo
5,6îx,Lee Sin,False,Side.red,7,6,8,2.5,130,Smite,Flash,16,False,13711,13250,Tiamat,Enchantment: Warrior,Locket of the Iron Solari,Ninja Tabi,Dead Man's Plate,Warmog's Armor,18513,112090,Lane.jungle,Role.none
6,bvcx222,Brand,False,Side.red,2,10,12,1.4,27,Flash,Exhaust,14,False,11777,11675,Eye of the Watchers,Control Ward,Blasting Wand,Liandry's Torment,Void Staff,Sorcerer's Shoes,34765,5304,Lane.bot_lane,Role.support
7,Fewl,Miss Fortune,False,Side.red,6,8,14,2.5,247,Flash,Heal,17,True,15301,14275,Infinity Edge,Rapid Firecannon,Essence Reaver,Phantom Dancer,Doran's Blade,Berserker's Greaves,9547,173677,Lane.bot_lane,Role.carry
8,Cat Person,Illaoi,False,Side.red,2,9,3,0.5555555555555556,325,Teleport,Flash,18,False,14443,14450,Spirit Visage,Dead Man's Plate,Ruby Crystal,The Black Cleaver,Death's Dance,Ninja Tabi,731,255068,Lane.top_lane,Role.solo
9,andtheknee,Orianna,False,Side.red,11,5,6,3.4,292,Ghost,Flash,18,False,17076,15770,Amplifying Tome,Sorcerer's Shoes,Rabadon's Deathcap,Rylai's Crystal Scepter,Morellonomicon,Void Staff,200972,19087,Lane.mid_lane,Role.solo
