,Player Name,Champion,Win,Side,Kills,Deaths,Assists,KDA,CS,SSpell 1,SSpell 2,End Level,First Blood?,Gold Earned,Gold Spent,Item1,Item2,Item3,Item4,Item5,Item6,Magic Dmg,Physical Dmg,Lane,Role
0,Day after Day,Taric,True,Side.blue,0,9,20,2.2222222222222223,42,Exhaust,Flash,15,False,10664,9425,Redemption,Locket of the Iron Solari,Face of the Mountain,Boots of Mobility,Glacial Shroud,Sightstone,9553,9080,Lane.bot_lane,Role.support
1,Toan Tran,Lucian,True,Side.blue,10,8,10,2.5,234,Flash,Heal,16,False,15936,14725,Infinity Edge,Essence Reaver,Rapid Firecannon,Berserker's Greaves,B. F. Sword,Vampiric Scepter,10510,194826,Lane.bot_lane,Role.carry
2,RF Legendary,Jayce,True,Side.blue,9,9,8,1.8888888888888888,276,Flash,Teleport,18,False,15826,14700,The Black Cleaver,Ionian Boots of Lucidity,Edge of Night,Death's Dance,Lord Dominik's Regards,Control Ward,27748,159206,Lane.mid_lane,Role.solo
3,ShörterACE,Zac,True,Side.blue,7,3,16,7.666666666666667,137,Flash,Smite,16,False,13590,12675,Enchantment: Cinderhulk,Thornmail,Spirit Visage,Randuin's Omen,Ninja Tabi,Cloth Armor,101265,22561,Lane.jungle,Role.none
4,Entranced,Swain,True,Side.blue,8,4,10,4.5,242,Teleport,Flash,18,False,15693,12200,Zhonya's Hourglass,Needlessly Large Rod,Rod of Ages,The Dark Seal,Ninja Tabi,Abyssal Scepter,157450,20381,Lane.top_lane,Role.solo
5,Green Awakening,Kog'Maw,False,Side.red,10,7,7,2.4285714285714284,239,Flash,Ghost,16,False,14483,13925,,Seraph's Embrace,Rylai's Crystal Scepter,Sorcerer's Shoes,Luden's Echo,Void Staff,153814,19910,Lane.mid_lane,Role.solo
6,im Dusk,Vi,False,Side.red,5,5,12,3.4,202,Smite,Flash,17,False,14097,13300,Enchantment: Warrior,Randuin's Omen,Control Ward,Mercury's Treads,Maw of Malmortius,Dead Man's Plate,5198,203394,Lane.jungle,Role.none
7,LOD,Vayne,False,Side.red,7,8,5,1.5,277,Flash,Heal,16,True,14359,14225,Phantom Dancer,Mercurial Scimitar,Infinity Edge,,Berserker's Greaves,Statikk Shiv,37662,150047,Lane.bot_lane,Role.carry
8,Keegun,Pantheon,False,Side.red,8,8,4,1.5,231,Flash,Ignite,16,False,14275,13850,Mortal Reminder,Youmuu's Ghostblade,Edge of Night,The Black Cleaver,Boots of Speed,Serrated Dirk,14532,150567,Lane.top_lane,Role.solo
9,blaberfish2,Karma,False,Side.red,2,6,14,2.6666666666666665,16,Flash,Exhaust,14,False,10768,10300,Redemption,Eye of the Watchers,Locket of the Iron Solari,Mercury's Treads,Ardent Censer,,25123,5188,Lane.bot_lane,Role.support
