,Player Name,Champion,Win,Side,Kills,Deaths,Assists,KDA,CS,SSpell 1,SSpell 2,End Level,First Blood?,Gold Earned,Gold Spent,Item1,Item2,Item3,Item4,Item5,Item6,Magic Dmg,Physical Dmg,Lane,Role
0,GKyrios,Jayce,False,Side.blue,8,14,8,1.1428571428571428,212,Flash,Teleport,16,False,13667,12875,Duskblade of Draktharr,Lord Dominik's Regards,Vampiric Scepter,The Black Cleaver,Ionian Boots of Lucidity,B. F. Sword,14605,137261,Lane.top_lane,Role.solo
1,Hanjaro,Jhin,False,Side.blue,8,10,16,2.4,245,Flash,Heal,17,False,15188,13400,Doran's Blade,Essence Reaver,Boots of Swiftness,Sterak's Gage,Frozen Mallet,Mortal Reminder,13630,170295,Lane.bot_lane,Role.carry
2,Twitch FateFalls,Fizz,False,Side.blue,16,7,11,3.857142857142857,210,Flash,Smite,18,False,17045,16075,Zhonya's Hourglass,Sorcerer's Shoes,Void Staff,Morellonomicon,Enchantment: Runic Echoes,Abyssal Scepter,166133,45644,Lane.jungle,Role.none
3,La LecheMasDulce,Karma,False,Side.blue,3,8,20,2.875,19,Flash,Exhaust,16,False,11269,9300,Locket of the Iron Solari,Ionian Boots of Lucidity,Redemption,Eye of the Watchers,Glacial Shroud,,19631,6619,Lane.bot_lane,Role.support
4,Scammerz,Syndra,False,Side.blue,9,8,13,2.75,263,Flash,Ignite,18,True,15905,15125,Rabadon's Deathcap,Morellonomicon,Rylai's Crystal Scepter,Void Staff,The Dark Seal,Sorcerer's Shoes,214204,13027,Lane.mid_lane,Role.solo
5,Koggle,Katarina,True,Side.red,7,9,11,2.0,150,Flash,Exhaust,17,False,14877,14200,Zhonya's Hourglass,Sorcerer's Shoes,Luden's Echo,Rylai's Crystal Scepter,Void Staff,,113625,13537,Lane.top_lane,Role.solo
6,TheRickestRlCK,Talon,True,Side.red,10,10,2,1.2,265,Flash,Ghost,18,False,16479,15100,Sheen,Youmuu's Ghostblade,Duskblade of Draktharr,Ionian Boots of Lucidity,The Black Cleaver,Maw of Malmortius,442,225661,Lane.mid_lane,Role.solo
7,datvu deformed,Blitzcrank,True,Side.red,2,9,21,2.5555555555555554,41,Ignite,Flash,16,False,12791,11700,Ruby Sightstone,Locket of the Iron Solari,Knight's Vow,Boots of Mobility,Banshee's Veil,Glacial Shroud,20146,15581,Lane.bot_lane,Role.support
8,Vankara,Vayne,True,Side.red,19,8,10,3.625,237,Heal,Flash,18,False,19973,18005,The Bloodthirster,Infinity Edge,Statikk Shiv,Guardian Angel,Phantom Dancer,Berserker's Greaves,49389,188811,Lane.bot_lane,Role.carry
9,K for Hanny,Olaf,True,Side.red,9,8,12,2.625,138,Ghost,Smite,17,False,15171,13370,Negatron Cloak,Guardian Angel,Randuin's Omen,Spirit Visage,Enchantment: Cinderhulk,Ionian Boots of Lucidity,37234,110976,Lane.jungle,Role.none
