,Player Name,Champion,Win,Side,Kills,Deaths,Assists,KDA,CS,SSpell 1,SSpell 2,End Level,First Blood?,Gold Earned,Gold Spent,Item1,Item2,Item3,Item4,Item5,Item6,Magic Dmg,Physical Dmg,Lane,Role
0,CaristinnQT,Jhin,False,Side.blue,10,9,15,2.7777777777777777,300,Heal,Flash,18,False,17605,15425,Lord Dominik's Regards,Essence Reaver,Boots of Swiftness,Rapid Firecannon,Infinity Edge,B. F. Sword,26290,287834,Lane.bot_lane,Role.carry
1,IAmABlindAndDeaf,Fiddlesticks,False,Side.blue,6,9,18,2.6666666666666665,178,Smite,Flash,17,False,14304,13425,Zhonya's Hourglass,Hextech Protobelt-01,Abyssal Scepter,Enchantment: Runic Echoes,Giant's Belt,Boots of Mobility,138340,19214,Lane.jungle,Role.none
2,Fockus,LeBlanc,False,Side.blue,15,9,6,2.3333333333333335,274,Flash,Ignite,18,False,17614,17795,Rabadon's Deathcap,Sorcerer's Shoes,Void Staff,Morellonomicon,Rylai's Crystal Scepter,Abyssal Scepter,203297,15789,Lane.mid_lane,Role.solo
3,Donger Salesman,Alistar,False,Side.blue,2,10,20,2.2,27,Exhaust,Flash,15,False,10831,9450,Aegis of the Legion,Ruby Sightstone,Control Ward,Redemption,Face of the Mountain,Mercury's Treads,14046,6030,Lane.bot_lane,Role.support
4,1982657489,Singed,False,Side.blue,3,6,13,2.6666666666666665,402,Teleport,Ghost,18,False,17342,17450,Rylai's Crystal Scepter,Liandry's Torment,Righteous Glory,Zz'Rot Portal,Banner of Command,Mercury's Treads,198793,13602,Lane.jungle,Role.none
5,Dontkillmek,Rammus,True,Side.red,6,6,15,3.5,342,Flash,Teleport,18,False,18866,16500,Zz'Rot Portal,Sunfire Cape,Spirit Visage,Thornmail,Warmog's Armor,Mercury's Treads,166947,50109,Lane.top_lane,Role.solo
6,Perrito,Bard,True,Side.red,4,10,19,2.3,32,Exhaust,Flash,16,False,13837,11925,Locket of the Iron Solari,Redemption,Eye of the Watchers,Ionian Boots of Lucidity,Banshee's Veil,Raptor Cloak,26329,8765,Lane.bot_lane,Role.support
7,Str1fe,Orianna,True,Side.red,15,5,12,5.4,341,Flash,Ghost,18,False,20606,20625,Doran's Ring,Doran's Ring,Doran's Ring,Doran's Ring,Doran's Ring,Doran's Ring,246244,25456,Lane.mid_lane,Role.solo
8,Lerky,Ivern,True,Side.red,5,5,26,6.2,73,Smite,Flash,17,False,15058,12850,Knight's Vow,Athene's Unholy Grail,Ionian Boots of Lucidity,Mejai's Soulstealer,Redemption,Ardent Censer,18524,15907,Lane.jungle,Role.none
9,Screamer,Caitlyn,True,Side.red,12,10,8,2.0,298,Heal,Flash,18,True,19452,17880,Infinity Edge,Berserker's Greaves,Runaan's Hurricane,Mercurial Scimitar,Phantom Dancer,Lord Dominik's Regards,2833,308950,Lane.bot_lane,Role.carry
