,Player Name,Champion,Win,Side,Kills,Deaths,Assists,KDA,CS,SSpell 1,SSpell 2,End Level,First Blood?,Gold Earned,Gold Spent,Item1,Item2,Item3,Item4,Item5,Item6,Magic Dmg,Physical Dmg,Lane,Role
0,Tehpwner188,Vayne,True,Side.blue,19,8,10,3.625,193,Heal,Flash,15,False,16407,15975,Quicksilver Sash,The Bloodthirster,Infinity Edge,Phantom Dancer,Statikk Shiv,Berserker's Greaves,39445,125778,Lane.bot_lane,Role.carry
1,ojnes,Gragas,True,Side.blue,9,4,21,7.5,91,Flash,Smite,16,True,12867,10350,Enchantment: Runic Echoes,Refillable Potion,Iceborn Gauntlet,Ionian Boots of Lucidity,Dead Man's Plate,Giant's Belt,63080,24752,Lane.jungle,Role.none
2,disclose,Zed,True,Side.blue,10,5,7,3.4,134,Ignite,Flash,15,False,12135,11450,Blade of the Ruined King,Hexdrinker,Youmuu's Ghostblade,Ionian Boots of Lucidity,Serrated Dirk,B. F. Sword,5686,76350,Lane.mid_lane,Role.solo
3,Gareth,Swain,True,Side.blue,9,2,7,8.0,224,Teleport,Flash,17,False,14495,11775,Needlessly Large Rod,Zhonya's Hourglass,Abyssal Scepter,Rod of Ages,The Dark Seal,Ninja Tabi,148028,22829,Lane.top_lane,Role.solo
4,Voka,Thresh,True,Side.blue,1,6,25,4.333333333333333,18,Flash,Exhaust,13,False,9538,7925,Ionian Boots of Lucidity,Redemption,Face of the Mountain,Sightstone,Null-Magic Mantle,Aegis of the Legion,9066,5847,Lane.bot_lane,Role.support
5,Jadsbutt,Viktor,False,Side.red,6,11,6,1.0909090909090908,182,Flash,Exhaust,14,False,10831,9560,Zhonya's Hourglass,Perfect Hex Core,Amplifying Tome,Ionian Boots of Lucidity,Doran's Ring,Needlessly Large Rod,113331,9896,Lane.mid_lane,Role.solo
6,Nero Valentine,Jayce,False,Side.red,12,10,4,1.6,179,Teleport,Flash,15,False,12873,12425,Doran's Blade,Mortal Reminder,B. F. Sword,The Black Cleaver,Boots of Swiftness,Maw of Malmortius,20694,101070,Lane.top_lane,Role.solo
7,firefox999,Lee Sin,False,Side.red,3,11,10,1.1818181818181819,68,Smite,Flash,13,False,9127,9085,Cloth Armor,Cloth Armor,Tracker's Knife,Boots of Mobility,Maw of Malmortius,Dead Man's Plate,11496,58572,Lane.jungle,Role.none
8,Mattew,Sona,False,Side.red,1,8,14,1.875,11,Flash,Exhaust,12,False,8644,8400,Redemption,Eye of the Watchers,Frozen Heart,Sorcerer's Shoes,,,20150,4935,Lane.bot_lane,Role.support
9,Godzheroes,Caitlyn,False,Side.red,3,8,6,1.125,194,Heal,Flash,13,False,9994,9050,Doran's Blade,Berserker's Greaves,Infinity Edge,Kircheis Shard,Runaan's Hurricane,Dagger,1772,112272,Lane.bot_lane,Role.carry
