,Player Name,Champion,Win,Side,Kills,Deaths,Assists,KDA,CS,SSpell 1,SSpell 2,End Level,First Blood?,Gold Earned,Gold Spent,Item1,Item2,Item3,Item4,Item5,Item6,Magic Dmg,Physical Dmg,Lane,Role
0,jamican banana,Vi,True,Side.blue,12,2,5,8.5,139,Smite,Flash,14,False,11772,8608,Mercury's Treads,Refillable Potion,Enchantment: Warrior,Trinity Force,Giant's Belt,,990,115812,Lane.jungle,Role.none
1,quinc,Poppy,True,Side.blue,2,3,10,4.0,100,Teleport,Flash,12,False,8146,6800,Corrupting Potion,Control Ward,Ninja Tabi,Sunfire Cape,Spectre's Cowl,Kindlegem,12805,39905,Lane.top_lane,Role.solo
2,eastern5torm,Jhin,True,Side.blue,9,4,8,4.25,151,Heal,Flash,12,False,10463,7850,Doran's Blade,Rapid Firecannon,Essence Reaver,Ionian Boots of Lucidity,,,4367,86271,Lane.bot_lane,Role.carry
3,RumbleMidGGnoRE,Rumble,True,Side.blue,4,4,8,3.0,119,Ignite,Flash,12,False,8435,7725,Hextech Protobelt-01,Liandry's Torment,Doran's Shield,Sorcerer's Shoes,Control Ward,,63228,6864,Lane.mid_lane,Role.solo
4,Wood Gecko,Alistar,True,Side.blue,1,6,18,3.1666666666666665,30,Exhaust,Flash,11,False,7376,7705,Locket of the Iron Solari,Eye of the Equinox,Boots of Mobility,Control Ward,Glacial Shroud,Cloth Armor,9184,6566,Lane.bot_lane,Role.support
5,GKyrios,Jayce,False,Side.red,0,7,6,0.8571428571428571,120,Flash,Teleport,11,False,6584,5975,Caulfield's Warhammer,Refillable Potion,Youmuu's Ghostblade,Ionian Boots of Lucidity,Long Sword,Doran's Blade,5016,53499,Lane.top_lane,Role.solo
6,Im Cookie,Viktor,False,Side.red,3,5,6,1.8,145,Ghost,Flash,12,False,7832,6900,Control Ward,Ionian Boots of Lucidity,Doran's Ring,Needlessly Large Rod,Giant's Belt,Perfect Hex Core,67978,8120,Lane.mid_lane,Role.solo
7,Jeehun,Ashe,False,Side.red,5,6,7,2.0,123,Flash,Heal,11,True,8407,7900,Doran's Blade,Essence Reaver,Ionian Boots of Lucidity,Runaan's Hurricane,,Control Ward,957,62421,Lane.bot_lane,Role.carry
8,Mr Pinch,Ivern,False,Side.red,9,3,5,4.666666666666667,52,Smite,Flash,11,False,8864,8575,Hunter's Talisman,Guardian Angel,Ionian Boots of Lucidity,Athene's Unholy Grail,Mejai's Soulstealer,Raptor Cloak,16798,6353,Lane.jungle,Role.none
9,im a bad player,Thresh,False,Side.red,2,7,11,1.8571428571428572,9,Flash,Ignite,9,False,6277,6075,Eye of the Oasis,Locket of the Iron Solari,Control Ward,Total Biscuit of Rejuvenation,Ionian Boots of Lucidity,,6756,2008,Lane.bot_lane,Role.support
