,Player Name,Champion,Win,Side,Kills,Deaths,Assists,KDA,CS,SSpell 1,SSpell 2,End Level,First Blood?,Gold Earned,Gold Spent,Item1,Item2,Item3,Item4,Item5,Item6,Magic Dmg,Physical Dmg,Lane,Role
0,GunshyMonkey,Caitlyn,True,Side.blue,2,10,3,0.5,150,Heal,Flash,12,False,9478,5875,Doran's Blade,Cull,Pickaxe,Berserker's Greaves,Runaan's Hurricane,Dagger,681,94214,Lane.bot_lane,Role.carry
1,Grapermelon,Morgana,True,Side.blue,3,4,8,2.75,140,Ignite,Flash,14,False,9430,7950,Ionian Boots of Lucidity,,Fiendish Codex,Rod of Ages,Abyssal Scepter,Doran's Ring,64819,14085,Lane.mid_lane,Role.solo
2,Gweiss,Vi,True,Side.blue,13,2,4,8.5,133,Smite,Flash,14,True,13379,11728,Enchantment: Warrior,Maw of Malmortius,Trinity Force,Negatron Cloak,Control Ward,Mercury's Treads,2610,151033,Lane.jungle,Role.none
3,Pumpfake,Nasus,True,Side.blue,6,4,9,3.75,197,Teleport,Flash,15,False,12272,11050,Randuin's Omen,Corrupting Potion,Zz'Rot Portal,Mercury's Treads,Spirit Visage,Doran's Ring,78812,33729,Lane.top_lane,Role.solo
4,Mad Mandingo Man,Janna,True,Side.blue,1,3,13,4.666666666666667,17,Flash,Exhaust,12,False,7645,6350,Eye of the Oasis,Chalice of Harmony,Locket of the Iron Solari,Forbidden Idol,Control Ward,Boots of Speed,4493,5984,Lane.bot_lane,Role.support
5,DoombringerEX,Lee Sin,False,Side.red,6,7,6,1.7142857142857142,93,Flash,Smite,13,False,8584,8200,Tiamat,Refillable Potion,Enchantment: Warrior,Boots of Mobility,The Black Cleaver,,10645,77243,Lane.jungle,Role.none
6,o Cero o,LeBlanc,False,Side.red,9,4,4,3.25,137,Flash,Ghost,13,False,8942,7775,Doran's Ring,Rod of Ages,Sorcerer's Shoes,Morellonomicon,Doran's Ring,,68569,12219,Lane.mid_lane,Role.solo
7,Joelzzz,Brand,False,Side.red,3,3,7,3.3333333333333335,37,Ignite,Flash,10,False,7672,7335,Frost Queen's Claim,Liandry's Torment,Sightstone,Total Biscuit of Rejuvenation,,Amplifying Tome,34989,4209,Lane.bot_lane,Role.support
8,Cotopaco Parce,Lucian,False,Side.red,5,4,5,2.5,196,Heal,Flash,13,False,9879,9400,Doran's Blade,The Black Cleaver,Youmuu's Ghostblade,Ionian Boots of Lucidity,Zeal,Dagger,3961,107032,Lane.bot_lane,Role.carry
9,Galletota,Kennen,False,Side.red,0,7,3,0.42857142857142855,137,Teleport,Flash,11,False,6720,5120,Hextech Protobelt-01,Refillable Potion,Doran's Blade,Negatron Cloak,Sorcerer's Shoes,,41723,18608,Lane.top_lane,Role.solo
