,Player Name,Champion,Win,Side,Kills,Deaths,Assists,KDA,CS,SSpell 1,SSpell 2,End Level,First Blood?,Gold Earned,Gold Spent,Item1,Item2,Item3,Item4,Item5,Item6,Magic Dmg,Physical Dmg,Lane,Role
0,weoweo,Kled,False,Side.blue,4,7,2,0.8571428571428571,139,Teleport,Flash,13,False,9384,9175,The Black Cleaver,Ninja Tabi,Null-Magic Mantle,Chain Vest,Titanic Hydra,Refillable Potion,247,71730,Lane.top_lane,Role.solo
1,Anthøny,Nidalee,False,Side.blue,10,10,10,2.0,90,Smite,Flash,13,False,11133,10075,Enchantment: Runic Echoes,Refillable Potion,Ionian Boots of Lucidity,Rylai's Crystal Scepter,Lich Bane,,93946,13139,Lane.jungle,Role.none
2,Bobby De Niro,Orianna,False,Side.blue,4,5,7,2.2,137,Ghost,Flash,13,False,9459,8625,Doran's Ring,Morellonomicon,Sorcerer's Shoes,,Giant's Belt,Abyssal Scepter,66755,11208,Lane.mid_lane,Role.solo
3,Andooooo,Jinx,False,Side.blue,7,8,11,2.25,206,Flash,Heal,15,False,12713,11750,Doran's Blade,Runaan's Hurricane,Infinity Edge,Berserker's Greaves,Rapid Firecannon,Vampiric Scepter,2795,132395,Lane.bot_lane,Role.carry
4,i Hoonsama,Blitzcrank,False,Side.blue,3,9,11,1.5555555555555556,40,Flash,Ignite,11,True,7995,7375,Face of the Mountain,Redemption,Sightstone,Crystalline Bracer,Boots of Mobility,,10969,6885,Lane.bot_lane,Role.support
5,N0vaDragon907,Darius,True,Side.red,7,5,8,3.0,175,Flash,Teleport,15,False,12433,11000,Randuin's Omen,The Black Cleaver,Mercury's Treads,Spirit Visage,Long Sword,,0,102892,Lane.top_lane,Role.solo
6,Lêong,Thresh,True,Side.red,4,8,19,2.875,19,Exhaust,Flash,13,False,9776,8475,Face of the Mountain,Sightstone,Redemption,Locket of the Iron Solari,Control Ward,Boots of Mobility,15463,6330,Lane.bot_lane,Role.support
7,flantia,Vayne,True,Side.red,6,7,9,2.142857142857143,205,Heal,Flash,15,False,12940,11700,Infinity Edge,Berserker's Greaves,The Bloodthirster,Doran's Blade,Statikk Shiv,,23523,116175,Lane.bot_lane,Role.carry
8,FUCK ME BABY,Syndra,True,Side.red,10,3,5,5.0,143,Ghost,Flash,13,False,12217,9650,Needlessly Large Rod,Void Staff,Rylai's Crystal Scepter,Doran's Ring,Sorcerer's Shoes,Doran's Ring,82369,19123,Lane.mid_lane,Role.solo
9,4thHokage1,Shyvana,True,Side.red,11,5,7,3.6,154,Smite,Flash,15,False,13895,11850,Maw of Malmortius,Titanic Hydra,Cloth Armor,Enchantment: Bloodrazor,Mercury's Treads,Ruby Crystal,60213,98182,Lane.jungle,Role.none
