,Player Name,Champion,Win,Side,Kills,Deaths,Assists,KDA,CS,SSpell 1,SSpell 2,End Level,First Blood?,Gold Earned,Gold Spent,Item1,Item2,Item3,Item4,Item5,Item6,Magic Dmg,Physical Dmg,Lane,Role
0,JUST9N,Lucian,False,Side.blue,1,3,2,1.0,188,Flash,Heal,12,False,9100,8025,Doran's Blade,Essence Reaver,Berserker's Greaves,Rapid Firecannon,,,3019,88591,Lane.bot_lane,Role.carry
1,ZagrE,Rek'Sai,False,Side.blue,3,3,5,2.6666666666666665,153,Flash,Smite,15,False,9998,9525,Titanic Hydra,Refillable Potion,Enchantment: Cinderhulk,Giant's Belt,Ninja Tabi,Warden's Mail,18825,93324,Lane.jungle,Role.none
2,Hungry Sama,Lissandra,False,Side.blue,2,8,3,0.625,177,Flash,Teleport,13,False,8989,8310,,Zhonya's Hourglass,Ionian Boots of Lucidity,Doran's Ring,Amplifying Tome,Morellonomicon,88611,7023,Lane.mid_lane,Role.solo
3,NamfailI59A578,Ryze,False,Side.blue,6,6,2,1.3333333333333333,189,Flash,Teleport,14,False,11870,10325,Eye of the Watchers,Refillable Potion,Seraph's Embrace,Blasting Wand,Ionian Boots of Lucidity,Morellonomicon,115395,11543,Lane.top_lane,Role.solo
4,Hanjaro,Zyra,False,Side.blue,2,5,4,1.2,29,Flash,Exhaust,11,True,8030,7685,Eye of the Watchers,Liandry's Torment,The Dark Seal,Amplifying Tome,Sorcerer's Shoes,,33839,3562,Lane.bot_lane,Role.support
5,Blumbo,Maokai,True,Side.red,4,5,8,2.4,184,Flash,Teleport,15,False,11226,11100,Doran's Ring,Sunfire Cape,Mercury's Treads,Spirit Visage,Abyssal Scepter,Kindlegem,93273,15407,Lane.top_lane,Role.solo
6,One to Beam Up,Nami,True,Side.red,2,1,15,17.0,18,Exhaust,Flash,13,False,9364,7475,Frost Queen's Claim,Ruby Sightstone,Redemption,Boots of Mobility,Ruby Crystal,,7644,5710,Lane.bot_lane,Role.support
7,Ledatic,Rengar,True,Side.red,6,1,3,9.0,199,Flash,Smite,16,False,12631,11000,Enchantment: Warrior,Infinity Edge,,Ravenous Hydra,,Ionian Boots of Lucidity,22594,169957,Lane.jungle,Role.none
8,Alex BIais,Ezreal,True,Side.red,8,3,8,5.333333333333333,237,Heal,Flash,15,False,13383,10675,Ionian Boots of Lucidity,Doran's Blade,Blade of the Ruined King,Iceborn Gauntlet,Muramana,,24406,123813,Lane.bot_lane,Role.carry
9,Al Palladini,Viktor,True,Side.red,4,4,8,3.0,217,Cleanse,Flash,15,False,11772,8695,Refillable Potion,Rylai's Crystal Scepter,Ionian Boots of Lucidity,Perfect Hex Core,Doran's Ring,Negatron Cloak,139073,14273,Lane.mid_lane,Role.solo
