,Player Name,Champion,Win,Side,Kills,Deaths,Assists,KDA,CS,SSpell 1,SSpell 2,End Level,First Blood?,Gold Earned,Gold Spent,Item1,Item2,Item3,Item4,Item5,Item6,Magic Dmg,Physical Dmg,Lane,Role
0,LL Stylish,Zed,True,Side.blue,12,5,12,4.8,164,Ignite,Flash,16,False,14285,14100,Maw of Malmortius,Edge of Night,Mercury's Treads,The Black Cleaver,Duskblade of Draktharr,,8158,108988,Lane.mid_lane,Role.solo
1,cute pupper irl,Bard,True,Side.blue,7,4,21,7.0,14,Flash,Exhaust,15,False,12104,9300,Boots of Mobility,Eye of the Watchers,Control Ward,Redemption,Locket of the Iron Solari,Chalice of Harmony,13899,7040,Lane.bot_lane,Role.support
2,Abou222,Caitlyn,True,Side.blue,9,4,6,3.75,194,Heal,Flash,14,False,13480,13305,Last Whisper,Berserker's Greaves,Runaan's Hurricane,Infinity Edge,Rapid Firecannon,Hexdrinker,1910,132226,Lane.bot_lane,Role.carry
3,Liquid Yusan,Rek'Sai,True,Side.blue,8,6,8,2.6666666666666665,126,Flash,Smite,15,False,12751,11145,Mercury's Treads,Refillable Potion,Dead Man's Plate,Enchantment: Cinderhulk,Negatron Cloak,Titanic Hydra,25301,121724,Lane.jungle,Role.none
4,Westrice,Rumble,True,Side.blue,5,7,12,2.4285714285714284,125,Teleport,Flash,14,False,11394,11125,Zhonya's Hourglass,Refillable Potion,Sorcerer's Shoes,Abyssal Scepter,Liandry's Torment,Blasting Wand,83031,7312,Lane.top_lane,Role.solo
5,Rhux,Jhin,False,Side.red,1,10,8,0.9,178,Flash,Heal,13,False,9164,8825,Infinity Edge,Doran's Blade,Boots of Swiftness,B. F. Sword,Caulfield's Warhammer,Zeal,3235,103788,Lane.bot_lane,Role.carry
6,Révenge,Akali,False,Side.red,4,12,7,0.9166666666666666,138,Teleport,Flash,14,True,9447,8650,Hextech Gunblade,Sorcerer's Shoes,Zhonya's Hourglass,Blasting Wand,,,28590,54506,Lane.top_lane,Role.solo
7,blaberfish2,Lee Sin,False,Side.red,18,6,5,3.8333333333333335,149,Flash,Smite,15,False,13881,13075,Randuin's Omen,The Black Cleaver,Enchantment: Warrior,Ninja Tabi,Dead Man's Plate,Cloth Armor,33209,103930,Lane.jungle,Role.none
8,Yusui,Syndra,False,Side.red,1,6,8,1.5,196,Exhaust,Flash,14,False,9549,9185,Blasting Wand,Zhonya's Hourglass,Doran's Ring,Morellonomicon,Amplifying Tome,Ionian Boots of Lucidity,113456,8005,Lane.mid_lane,Role.solo
9,Xpecial,Leona,False,Side.red,2,7,15,2.4285714285714284,40,Ignite,Flash,12,False,8318,7475,Boots of Mobility,Locket of the Iron Solari,Face of the Mountain,Control Ward,,Ruby Sightstone,10658,6198,Lane.bot_lane,Role.support
