,Player Name,Champion,Win,Side,Kills,Deaths,Assists,KDA,CS,SSpell 1,SSpell 2,End Level,First Blood?,Gold Earned,Gold Spent,Item1,Item2,Item3,Item4,Item5,Item6,Magic Dmg,Physical Dmg,Lane,Role
0,bvcx222,Bard,False,Side.blue,4,8,18,2.75,31,Flash,Ignite,16,False,11642,11000,Ruby Sightstone,Redemption,Locket of the Iron Solari,Chain Vest,Banshee's Veil,Boots of Mobility,17633,6934,Lane.bot_lane,Role.support
1,KarasMai,Rek'Sai,False,Side.blue,5,8,9,1.75,209,Flash,Smite,17,False,13831,13150,Spirit Visage,Titanic Hydra,Randuin's Omen,Enchantment: Cinderhulk,Mercury's Treads,,46531,151049,Lane.jungle,Role.none
2,Egregious King,Tryndamere,False,Side.blue,4,4,3,1.75,316,Ignite,Flash,18,False,15084,14655,Doran's Blade,Blade of the Ruined King,Boots of Swiftness,Statikk Shiv,Infinity Edge,Maw of Malmortius,58798,163846,Lane.top_lane,Role.solo
3,Part The Sea,Ekko,False,Side.blue,4,7,6,1.4285714285714286,247,Flash,Ignite,17,False,13695,14150,Hextech Protobelt-01,Zhonya's Hourglass,Blasting Wand,Lich Bane,Needlessly Large Rod,Ionian Boots of Lucidity,159370,20493,Lane.mid_lane,Role.solo
4,ShadowofSelf,Ezreal,False,Side.blue,11,8,11,2.75,211,Flash,Heal,16,False,15056,14525,Blade of the Ruined King,Mercurial Scimitar,Iceborn Gauntlet,Muramana,Ionian Boots of Lucidity,Pickaxe,24053,154189,Lane.bot_lane,Role.carry
5,AsianGoneWild,Karma,True,Side.red,3,6,20,3.8333333333333335,32,Ignite,Flash,16,False,13423,11900,Redemption,Spectre's Cowl,Eye of the Watchers,Boots of Mobility,Ardent Censer,Athene's Unholy Grail,34492,5366,Lane.bot_lane,Role.support
6,DankyIsToxic,Ashe,True,Side.red,6,8,13,2.375,298,Heal,Flash,18,False,17799,15525,Doran's Blade,Berserker's Greaves,Mercurial Scimitar,Essence Reaver,Runaan's Hurricane,Infinity Edge,4804,216013,Lane.bot_lane,Role.carry
7,Maxtrobo,Shaco,True,Side.red,7,5,7,2.8,274,Flash,Teleport,18,True,16223,15325,Void Staff,Hextech Protobelt-01,Ionian Boots of Lucidity,Morellonomicon,Rabadon's Deathcap,Needlessly Large Rod,166577,40883,Lane.top_lane,Role.solo
8,Sebi,Ryze,True,Side.red,8,7,9,2.4285714285714284,270,Flash,Ghost,18,False,17355,13775,Seraph's Embrace,Zhonya's Hourglass,Rod of Ages,Sorcerer's Shoes,Morellonomicon,Blasting Wand,254197,14398,Lane.mid_lane,Role.solo
9,COME BACK STRONG,Kha'Zix,True,Side.red,11,2,5,8.0,250,Smite,Flash,18,False,17672,15900,Youmuu's Ghostblade,Tiamat,Mortal Reminder,The Black Cleaver,Mercury's Treads,Enchantment: Warrior,6400,261441,Lane.jungle,Role.none
