,Player Name,Champion,Win,Side,Kills,Deaths,Assists,KDA,CS,SSpell 1,SSpell 2,End Level,First Blood?,Gold Earned,Gold Spent,Item1,Item2,Item3,Item4,Item5,Item6,Magic Dmg,Physical Dmg,Lane,Role
0,fallenbandit,Poppy,True,Side.blue,9,4,15,6.0,168,Flash,Teleport,16,False,13124,11250,Corrupting Potion,Iceborn Gauntlet,Spirit Visage,Doran's Shield,Sunfire Cape,Ninja Tabi,30776,69591,Lane.top_lane,Role.solo
1,Shiphtur,Ahri,True,Side.blue,14,7,8,3.142857142857143,178,Ignite,Flash,15,False,14318,12525,Doran's Ring,Hextech Gunblade,Abyssal Scepter,The Dark Seal,Sorcerer's Shoes,Luden's Echo,84396,19562,Lane.mid_lane,Role.solo
2,Årcee,Blitzcrank,True,Side.blue,1,10,17,1.8,36,Exhaust,Flash,13,False,9938,9025,Face of the Mountain,Locket of the Iron Solari,Righteous Glory,Sightstone,Boots of Swiftness,,12282,9732,Lane.bot_lane,Role.support
3,Erry,Caitlyn,True,Side.blue,8,6,12,3.3333333333333335,199,Heal,Flash,15,False,13693,12800,Quicksilver Sash,Vampiric Scepter,Berserker's Greaves,Runaan's Hurricane,Infinity Edge,Rapid Firecannon,1995,136178,Lane.bot_lane,Role.carry
4,Santa Quas,Maokai,True,Side.blue,7,4,26,8.25,106,Smite,Flash,15,False,12768,10725,Zz'Rot Portal,Hunter's Potion,Enchantment: Cinderhulk,Boots of Mobility,Dead Man's Plate,Spectre's Cowl,70855,19804,Lane.jungle,Role.none
5,Révenge,Jayce,False,Side.red,4,8,7,1.375,209,Teleport,Flash,14,False,11127,11250,Doran's Blade,The Black Cleaver,Lord Dominik's Regards,Maw of Malmortius,Mercury's Treads,,22840,113098,Lane.top_lane,Role.solo
6,KiNG Nidhogg,Jarvan IV,False,Side.red,8,10,12,2.0,109,Smite,Flash,14,False,11166,10875,Ionian Boots of Lucidity,Enchantment: Cinderhulk,Chain Vest,,Titanic Hydra,Randuin's Omen,24863,81047,Lane.jungle,Role.none
7,Xpecial,Thresh,False,Side.red,2,7,16,2.5714285714285716,26,Ignite,Flash,12,False,8671,8275,,Locket of the Iron Solari,Talisman of Ascension,Control Ward,Boots of Mobility,Ruby Sightstone,12002,5022,Lane.bot_lane,Role.support
8,Huhi Lite,Ryze,False,Side.red,8,8,9,2.125,210,Ghost,Flash,16,True,12673,11335,Seraph's Embrace,Void Staff,Rod of Ages,Needlessly Large Rod,Ionian Boots of Lucidity,Amplifying Tome,173127,12255,Lane.mid_lane,Role.solo
9,godrjsdnd,Vayne,False,Side.red,9,6,10,3.1666666666666665,216,Heal,Flash,15,False,13241,13110,Quicksilver Sash,Blade of the Ruined King,Doran's Blade,Infinity Edge,Berserker's Greaves,Phantom Dancer,0,114000,Lane.bot_lane,Role.carry
