,Player Name,Champion,Win,Side,Kills,Deaths,Assists,KDA,CS,SSpell 1,SSpell 2,End Level,First Blood?,Gold Earned,Gold Spent,Item1,Item2,Item3,Item4,Item5,Item6,Magic Dmg,Physical Dmg,Lane,Role
0,Overlord Forte,Syndra,False,Side.blue,5,7,7,1.7142857142857142,203,Flash,Cleanse,15,False,11287,10575,Doran's Ring,Abyssal Scepter,Hextech GLP-800,Mercury's Treads,Doran's Ring,Void Staff,142253,5781,Lane.mid_lane,Role.solo
1,Rachen,Alistar,False,Side.blue,1,6,11,2.0,39,Flash,Ignite,13,False,8132,6675,Total Biscuit of Rejuvenation,Ruby Sightstone,Face of the Mountain,Control Ward,Boots of Mobility,Glacial Shroud,13393,5140,Lane.bot_lane,Role.support
2,Magi1234,Karma,False,Side.blue,0,5,12,2.4,180,Flash,Teleport,15,False,10064,9300,Rod of Ages,Redemption,Spirit Visage,Doran's Ring,Ionian Boots of Lucidity,,97251,20151,Lane.top_lane,Role.solo
3,NI9HT,Graves,False,Side.blue,12,5,3,3.0,193,Smite,Flash,16,False,13665,12175,Maw of Malmortius,Vampiric Scepter,Mercury's Treads,Last Whisper,Phantom Dancer,Enchantment: Warrior,6166,190841,Lane.jungle,Role.none
4,Frostalicious,Vayne,False,Side.blue,4,7,6,1.4285714285714286,291,Flash,Heal,15,True,12952,13250,The Bloodthirster,Quicksilver Sash,Infinity Edge,Berserker's Greaves,Statikk Shiv,,45386,116358,Lane.bot_lane,Role.carry
5,The13adGuy,Nautilus,True,Side.red,1,6,11,2.0,193,Teleport,Flash,15,False,11807,11175,Mercury's Treads,Randuin's Omen,Zz'Rot Portal,Sunfire Cape,Cloth Armor,Sapphire Crystal,89677,27833,Lane.top_lane,Role.solo
6,O My Money,Nami,True,Side.red,6,1,17,23.0,21,Exhaust,Flash,14,False,11766,10400,Ruby Sightstone,Redemption,Talisman of Ascension,Locket of the Iron Solari,Control Ward,Boots of Mobility,12598,9860,Lane.bot_lane,Role.support
7,Feitan,Elise,True,Side.red,10,7,9,2.7142857142857144,125,Smite,Flash,16,False,14028,13200,Boots of Mobility,Rylai's Crystal Scepter,Hextech Protobelt-01,Zhonya's Hourglass,Enchantment: Runic Echoes,Blasting Wand,119903,32927,Lane.jungle,Role.none
8,FrozenNight,Lissandra,True,Side.red,3,5,16,3.8,232,Flash,Teleport,16,False,13750,11750,Doran's Ring,Zhonya's Hourglass,Abyssal Scepter,Rod of Ages,Sorcerer's Shoes,Fiendish Codex,141668,18308,Lane.mid_lane,Role.solo
9,Hyorimaru,Ashe,True,Side.red,10,3,11,7.0,208,Flash,Heal,15,False,14545,13050,Infinity Edge,Ruby Crystal,Essence Reaver,Quicksilver Sash,Ionian Boots of Lucidity,Runaan's Hurricane,2560,141843,Lane.bot_lane,Role.carry
