,Player Name,Champion,Win,Side,Kills,Deaths,Assists,KDA,CS,SSpell 1,SSpell 2,End Level,First Blood?,Gold Earned,Gold Spent,Item1,Item2,Item3,Item4,Item5,Item6,Magic Dmg,Physical Dmg,Lane,Role
0,Best Alistar USA,Akali,False,Side.blue,3,7,3,0.8571428571428571,171,Flash,Ignite,14,False,9233,8300,Sorcerer's Shoes,Zhonya's Hourglass,Hextech Gunblade,,,,32349,66421,Lane.top_lane,Role.solo
1,IWDFridge,Shyvana,False,Side.blue,8,6,2,1.6666666666666667,186,Smite,Flash,15,False,11711,11100,Blade of the Ruined King,Randuin's Omen,Ninja Tabi,Enchantment: Bloodrazor,Null-Magic Mantle,Ruby Crystal,80836,82477,Lane.jungle,Role.none
2,SanaSana,Caitlyn,False,Side.blue,0,8,8,1.0,183,Heal,Flash,12,False,8839,7975,Runaan's Hurricane,Infinity Edge,Boots of Speed,Pickaxe,,Doran's Blade,381,96466,Lane.bot_lane,Role.carry
3,WT Spectator,Ryze,False,Side.blue,4,5,4,1.6,214,Flash,Ghost,14,False,10901,10085,Ionian Boots of Lucidity,Rod of Ages,Seraph's Embrace,Void Staff,Amplifying Tome,,130083,16574,Lane.mid_lane,Role.solo
4,FZ3R0,Thresh,False,Side.blue,2,6,7,1.5,12,Flash,Heal,11,False,7350,6750,Eye of the Oasis,Redemption,Ruby Crystal,Glacial Shroud,Ionian Boots of Lucidity,,10229,3527,Lane.bot_lane,Role.support
5,LOD,Poppy,True,Side.red,2,2,11,6.5,198,Flash,Teleport,16,False,10937,10475,Corrupting Potion,Spirit Visage,Sunfire Cape,Mercury's Treads,Iceborn Gauntlet,Ruby Crystal,26228,77633,Lane.top_lane,Role.solo
6,Xpecial,Bard,True,Side.red,2,4,21,5.75,15,Exhaust,Flash,13,False,8479,8025,Boots of Mobility,Locket of the Iron Solari,Ancient Coin,,Redemption,Ruby Sightstone,15536,6703,Lane.bot_lane,Role.support
7,HazardFP,Orianna,True,Side.red,7,4,13,5.0,170,Ghost,Flash,15,False,11204,10475,Rylai's Crystal Scepter,Seeker's Armguard,Total Biscuit of Rejuvenation,Sorcerer's Shoes,Morellonomicon,Fiendish Codex,90619,12302,Lane.mid_lane,Role.solo
8,CloudNguyén,Lee Sin,True,Side.red,10,4,12,5.5,105,Smite,Flash,14,True,11543,10525,Enchantment: Warrior,Tiamat,Guardian Angel,Boots of Swiftness,Maw of Malmortius,,18020,98548,Lane.jungle,Role.none
9,yltfed,Vayne,True,Side.red,11,3,7,6.0,210,Flash,Heal,15,False,12730,10875,Statikk Shiv,Infinity Edge,Phantom Dancer,Long Sword,Berserker's Greaves,Doran's Blade,4670,106258,Lane.bot_lane,Role.carry
