,Player Name,Champion,Win,Side,Kills,Deaths,Assists,KDA,CS,SSpell 1,SSpell 2,End Level,First Blood?,Gold Earned,Gold Spent,Item1,Item2,Item3,Item4,Item5,Item6,Magic Dmg,Physical Dmg,Lane,Role
0,oopa,Braum,False,Side.blue,1,6,8,1.5,45,Flash,Exhaust,11,False,7511,6150,Face of the Mountain,Control Ward,Ruby Sightstone,Boots of Swiftness,Crystalline Bracer,Cloth Armor,7474,7558,Lane.bot_lane,Role.support
1,James Jeong,Zac,False,Side.blue,5,5,6,2.2,148,Smite,Flash,14,True,9857,8575,Enchantment: Cinderhulk,Ionian Boots of Lucidity,Spirit Visage,Giant's Belt,Chain Vest,Refillable Potion,84859,16543,Lane.jungle,Role.none
2,Cuckvele,Twisted Fate,False,Side.blue,3,9,5,0.8888888888888888,153,Flash,Teleport,13,False,9433,8985,Ionian Boots of Lucidity,Abyssal Scepter,Sheen,The Dark Seal,Amplifying Tome,Zhonya's Hourglass,73387,12265,Lane.mid_lane,Role.solo
3,UndefeatedOne,Riven,False,Side.blue,3,8,0,0.375,144,Teleport,Flash,12,False,8757,8250,Tiamat,Guardian Angel,Ionian Boots of Lucidity,The Black Cleaver,Long Sword,,623,70706,Lane.top_lane,Role.solo
4,Entranced,Ezreal,False,Side.blue,8,5,4,2.4,217,Heal,Flash,14,False,11507,9258,Bilgewater Cutlass,Refillable Potion,Trinity Force,Muramana,Ionian Boots of Lucidity,Doran's Blade,31588,98464,Lane.bot_lane,Role.carry
5,Deft Pawn,Cassiopeia,True,Side.red,10,5,12,4.4,225,Cleanse,Flash,16,False,14389,14325,Seraph's Embrace,Rabadon's Deathcap,Morellonomicon,Doran's Ring,Rylai's Crystal Scepter,Doran's Ring,179936,11812,Lane.mid_lane,Role.solo
6,l Spawn l,Varus,True,Side.red,4,4,12,4.0,200,Flash,Heal,14,False,12027,11975,Quicksilver Sash,Runaan's Hurricane,Pickaxe,Essence Reaver,Berserker's Greaves,B. F. Sword,7799,108263,Lane.bot_lane,Role.carry
7,Whisper,Zyra,True,Side.red,2,6,16,3.0,30,Exhaust,Flash,13,False,9689,9450,Frost Queen's Claim,Sightstone,Rylai's Crystal Scepter,Sorcerer's Shoes,Haunting Guise,Total Biscuit of Rejuvenation,36815,6000,Lane.bot_lane,Role.support
8,Prestivent,Lee Sin,True,Side.red,13,4,12,6.25,140,Flash,Smite,15,False,13950,13700,Dead Man's Plate,Tiamat,Mercury's Treads,Maw of Malmortius,Guardian Angel,Enchantment: Warrior,19702,124719,Lane.jungle,Role.none
9,Max Waldo,Irelia,True,Side.red,4,1,9,13.0,180,Flash,Teleport,14,False,11496,11383,Doran's Blade,,Mercury's Treads,Trinity Force,Dead Man's Plate,Guardian Angel,3344,86236,Lane.top_lane,Role.solo
