,Player Name,Champion,Win,Side,Kills,Deaths,Assists,KDA,CS,SSpell 1,SSpell 2,End Level,First Blood?,Gold Earned,Gold Spent,Item1,Item2,Item3,Item4,Item5,Item6,Magic Dmg,Physical Dmg,Lane,Role
0,Pobelter,LeBlanc,False,Side.blue,7,4,0,1.75,222,Flash,Ignite,15,False,10398,9275,Rylai's Crystal Scepter,Morellonomicon,The Dark Seal,Sorcerer's Shoes,Doran's Ring,Fiendish Codex,91830,12166,Lane.mid_lane,Role.solo
1,Happo,Jayce,False,Side.blue,0,6,0,0.0,160,Flash,Teleport,12,False,7320,6925,Doran's Blade,The Black Cleaver,Serrated Dirk,Caulfield's Warhammer,Refillable Potion,Ionian Boots of Lucidity,5838,74436,Lane.top_lane,Role.solo
2,C9 Smoothie,Lulu,False,Side.blue,5,4,4,2.25,10,Flash,Exhaust,11,False,6949,6175,Control Ward,Eye of the Watchers,Locket of the Iron Solari,Total Biscuit of Rejuvenation,Boots of Mobility,,17382,6399,Lane.bot_lane,Role.support
3,KElTHMCBRlEF,Vayne,False,Side.blue,3,3,4,2.3333333333333335,224,Heal,Flash,13,False,10404,10275,Doran's Blade,Quicksilver Sash,Berserker's Greaves,Infinity Edge,Cull,Statikk Shiv,21698,81016,Lane.bot_lane,Role.carry
4,EnVy Nien,Kha'Zix,False,Side.blue,1,6,3,0.6666666666666666,121,Flash,Smite,12,True,7319,6425,Tiamat,Hunter's Potion,Enchantment: Warrior,Mercury's Treads,Serrated Dirk,,2475,85777,Lane.jungle,Role.none
5,my bad team,Poppy,True,Side.red,7,1,5,12.0,193,Flash,Teleport,15,False,12327,11200,Giant's Belt,Corrupting Potion,Dead Man's Plate,Spirit Visage,Sunfire Cape,Mercury's Treads,39440,68426,Lane.top_lane,Role.solo
6,megapasta,Zyra,True,Side.red,3,3,9,4.0,45,Flash,Ignite,12,False,9847,8550,Sorcerer's Shoes,Refillable Potion,Frost Queen's Claim,Rylai's Crystal Scepter,Haunting Guise,,46913,6541,Lane.bot_lane,Role.support
7,Daarr,Elise,True,Side.red,7,1,7,14.0,158,Flash,Smite,16,False,13079,12150,Enchantment: Runic Echoes,The Dark Seal,Needlessly Large Rod,Rylai's Crystal Scepter,Sorcerer's Shoes,Void Staff,155422,36650,Lane.jungle,Role.none
8,Rip Cig,Vel'Koz,True,Side.red,3,5,1,0.8,165,Flash,Ghost,13,False,10189,8650,Doran's Ring,Fiendish Codex,Liandry's Torment,Ionian Boots of Lucidity,Morellonomicon,,81635,7617,Lane.mid_lane,Role.solo
9,Makavéli,Ashe,True,Side.red,2,6,6,1.3333333333333333,171,Heal,Flash,13,False,10547,8925,Doran's Blade,Essence Reaver,Cull,Berserker's Greaves,Phantom Dancer,Long Sword,1189,99647,Lane.bot_lane,Role.carry
