,Player Name,Champion,Win,Side,Kills,Deaths,Assists,KDA,CS,SSpell 1,SSpell 2,End Level,First Blood?,Gold Earned,Gold Spent,Item1,Item2,Item3,Item4,Item5,Item6,Magic Dmg,Physical Dmg,Lane,Role
0,Rhux,Kennen,True,Side.blue,9,0,8,17.0,163,Flash,Teleport,16,False,12513,10425,Doran's Blade,Sorcerer's Shoes,Hextech Protobelt-01,Zhonya's Hourglass,Refillable Potion,Rylai's Crystal Scepter,69148,33079,Lane.top_lane,Role.solo
1,amumumu,Soraka,True,Side.blue,1,9,12,1.4444444444444444,14,Flash,Exhaust,12,False,8889,7800,Sightstone,Talisman of Ascension,Redemption,Ionian Boots of Lucidity,Aegis of the Legion,Null-Magic Mantle,16848,3464,Lane.bot_lane,Role.support
2,Maxtrobo,Gangplank,True,Side.blue,10,4,9,4.75,317,Flash,Teleport,18,False,17970,16208,Infinity Edge,Last Whisper,Trinity Force,Statikk Shiv,Mercury's Treads,Phantom Dancer,16292,288522,Lane.mid_lane,Role.solo
3,Liquid fabbbyyy,Twitch,True,Side.blue,6,7,8,2.0,239,Flash,Heal,15,False,13784,13125,Quicksilver Sash,Berserker's Greaves,Runaan's Hurricane,Last Whisper,Statikk Shiv,Infinity Edge,11110,145069,Lane.bot_lane,Role.carry
4,IKingVex,Lee Sin,True,Side.blue,5,6,11,2.6666666666666665,108,Smite,Flash,14,False,11357,10100,Randuin's Omen,Banshee's Veil,Enchantment: Warrior,Ninja Tabi,Refillable Potion,Chain Vest,24169,94773,Lane.jungle,Role.none
5,KillerUnit,Twisted Fate,False,Side.red,8,5,6,2.8,218,Ghost,Flash,16,False,13492,11875,Zhonya's Hourglass,Lich Bane,Ionian Boots of Lucidity,Doran's Ring,Rod of Ages,Needlessly Large Rod,145110,16177,Lane.mid_lane,Role.solo
6,Turc,Nami,False,Side.red,2,6,18,3.3333333333333335,10,Ignite,Flash,13,False,9437,8075,Locket of the Iron Solari,Redemption,Eye of the Watchers,Ionian Boots of Lucidity,,Control Ward,11662,5712,Lane.bot_lane,Role.support
7,WhiteYoshi,Vi,False,Side.red,7,7,12,2.7142857142857144,129,Smite,Flash,15,True,11509,11033,Refillable Potion,Randuin's Omen,Trinity Force,Mercury's Treads,Enchantment: Warrior,Null-Magic Mantle,2937,128348,Lane.jungle,Role.none
8,BmxSpecks,Trundle,False,Side.red,2,6,8,1.6666666666666667,207,Flash,Teleport,15,False,10854,10500,Doran's Shield,Sunfire Cape,Spirit Visage,Ninja Tabi,Cloth Armor,Iceborn Gauntlet,32568,78812,Lane.top_lane,Role.solo
9,Vincente Vu,Vayne,False,Side.red,7,7,6,1.8571428571428572,220,Flash,Heal,15,False,12837,12015,Berserker's Greaves,Infinity Edge,Duskblade of Draktharr,Statikk Shiv,Brawler's Gloves,Doran's Blade,25392,113418,Lane.bot_lane,Role.carry
