,Player Name,Champion,Win,Side,Kills,Deaths,Assists,KDA,CS,SSpell 1,SSpell 2,End Level,First Blood?,Gold Earned,Gold Spent,Item1,Item2,Item3,Item4,Item5,Item6,Magic Dmg,Physical Dmg,Lane,Role
0,Brian The is,Jarvan IV,True,Side.blue,7,4,8,3.75,283,Teleport,Flash,18,False,15566,12775,Ravenous Hydra,Duskblade of Draktharr,Chain Vest,Ninja Tabi,The Black Cleaver,Doran's Blade,5217,196843,Lane.top_lane,Role.solo
1,Hate,Shyvana,True,Side.blue,6,5,8,2.8,218,Smite,Ghost,18,False,15547,12750,Ninja Tabi,Dead Man's Plate,Titanic Hydra,Guardian Angel,Refillable Potion,Enchantment: Bloodrazor,96074,125767,Lane.jungle,Role.none
2,Shroudedd,Cassiopeia,True,Side.blue,11,8,8,2.375,199,Exhaust,Flash,18,False,15529,13260,Doran's Ring,Amplifying Tome,Seraph's Embrace,Zhonya's Hourglass,Morellonomicon,Rylai's Crystal Scepter,140130,11316,Lane.mid_lane,Role.solo
3,I Want My Cigar,Graves,True,Side.blue,14,5,7,4.2,222,Flash,Exhaust,17,False,16808,15825,B. F. Sword,Youmuu's Ghostblade,Duskblade of Draktharr,The Black Cleaver,Ninja Tabi,Phantom Dancer,2060,172223,Lane.bot_lane,Role.carry
4,Biscuit Crusader,Twisted Fate,True,Side.blue,2,2,15,8.5,37,Flash,Ignite,14,False,11713,11125,Righteous Glory,Talisman of Ascension,Sightstone,Boots of Swiftness,Iceborn Gauntlet,Needlessly Large Rod,30927,9243,Lane.bot_lane,Role.support
5,Grande Donger,Caitlyn,False,Side.red,2,12,7,0.75,210,Flash,Heal,14,False,11764,11670,Doran's Blade,Lord Dominik's Regards,Berserker's Greaves,Runaan's Hurricane,Infinity Edge,Chain Vest,1891,138669,Lane.bot_lane,Role.carry
6,WJNA,Jayce,False,Side.red,1,7,5,0.8571428571428571,283,Flash,Teleport,16,False,12327,11675,Lord Dominik's Regards,The Black Cleaver,The Bloodthirster,Mercury's Treads,Long Sword,Doran's Blade,26689,150818,Lane.top_lane,Role.solo
7,CloudNguyén,Blitzcrank,False,Side.red,5,5,9,2.8,55,Ignite,Flash,13,True,10505,8950,Sightstone,Face of the Mountain,Locket of the Iron Solari,Knight's Vow,Control Ward,Boots of Swiftness,13850,12058,Lane.bot_lane,Role.support
8,Yanni Tsunami,Zed,False,Side.red,7,9,5,1.3333333333333333,259,Ignite,Flash,17,False,13811,13200,Ionian Boots of Lucidity,Edge of Night,Duskblade of Draktharr,The Black Cleaver,Jaurim's Fist,Tiamat,11256,162731,Lane.mid_lane,Role.solo
9,A Ganker,Sejuani,False,Side.red,9,7,3,1.7142857142857142,159,Flash,Smite,15,False,12562,11925,Enchantment: Cinderhulk,Haunting Guise,Ionian Boots of Lucidity,Dead Man's Plate,Abyssal Scepter,Blasting Wand,116643,27978,Lane.jungle,Role.none
