,Player Name,Champion,Win,Side,Kills,Deaths,Assists,KDA,CS,SSpell 1,SSpell 2,End Level,First Blood?,Gold Earned,Gold Spent,Item1,Item2,Item3,Item4,Item5,Item6,Magic Dmg,Physical Dmg,Lane,Role
0,Arkeroz,Vladimir,True,Side.blue,8,6,6,2.3333333333333335,191,Flash,Teleport,16,False,13426,12950,Hextech Protobelt-01,Ionian Boots of Lucidity,Rylai's Crystal Scepter,Spirit Visage,Guardian Angel,Blasting Wand,132982,17729,Lane.top_lane,Role.solo
1,Incase,Irelia,True,Side.blue,6,7,4,1.4285714285714286,169,Ghost,Smite,15,False,12456,11383,Enchantment: Bloodrazor,Randuin's Omen,Chain Vest,Trinity Force,,Mercury's Treads,6808,130803,Lane.jungle,Role.none
2,Dolcicci,Morgana,True,Side.blue,3,8,13,2.0,39,Exhaust,Flash,14,False,11258,10220,Locket of the Iron Solari,Zhonya's Hourglass,Frost Queen's Claim,Sightstone,Boots of Mobility,Negatron Cloak,33264,6315,Lane.bot_lane,Role.support
3,Gebrul XD,Zed,True,Side.blue,4,8,8,1.5,178,Flash,Ignite,15,False,12377,11300,Refillable Potion,Edge of Night,Youmuu's Ghostblade,Boots of Swiftness,Duskblade of Draktharr,Long Sword,7076,122507,Lane.mid_lane,Role.solo
4,NB NAME,Draven,True,Side.blue,16,9,6,2.4444444444444446,219,Flash,Heal,16,True,18828,17550,Youmuu's Ghostblade,Mercurial Scimitar,Lord Dominik's Regards,Infinity Edge,Berserker's Greaves,Rapid Firecannon,2716,227027,Lane.bot_lane,Role.carry
5,Sorá,Kalista,False,Side.red,8,12,17,2.0833333333333335,159,Heal,Flash,15,False,11996,11850,Runaan's Hurricane,Infinity Edge,Control Ward,Blade of the Ruined King,Berserker's Greaves,Doran's Blade,532,101154,Lane.bot_lane,Role.carry
6,JeezyTheSnowMan,Anivia,False,Side.red,9,9,9,2.0,182,Ignite,Flash,15,False,12065,11400,Luden's Echo,Zhonya's Hourglass,,Tear of the Goddess,Rod of Ages,Sorcerer's Shoes,118671,7112,Lane.mid_lane,Role.solo
7,xXSMFxx,Poppy,False,Side.red,9,3,13,7.333333333333333,137,Smite,Flash,16,False,11918,11450,Enchantment: Cinderhulk,Boots of Swiftness,Dead Man's Plate,Thornmail,Sheen,Phage,35542,82648,Lane.jungle,Role.none
8,oiah,Blitzcrank,False,Side.red,7,8,14,2.625,42,Ignite,Flash,14,False,10043,9675,Knight's Vow,Talisman of Ascension,Hextech Protobelt-01,Boots of Swiftness,Sightstone,,34955,6851,Lane.bot_lane,Role.support
9,A BMO,Malphite,False,Side.red,5,5,8,2.6,121,Flash,Teleport,16,False,9962,8600,Doran's Ring,Doran's Ring,Randuin's Omen,Abyssal Scepter,Ninja Tabi,Chain Vest,59437,36928,Lane.top_lane,Role.solo
