,Player Name,Champion,Win,Side,Kills,Deaths,Assists,KDA,CS,SSpell 1,SSpell 2,End Level,First Blood?,Gold Earned,Gold Spent,Item1,Item2,Item3,Item4,Item5,Item6,Magic Dmg,Physical Dmg,Lane,Role
0,The Magic Conch,Karma,True,Side.blue,3,5,32,7.0,41,Flash,Exhaust,16,False,14747,13450,Redemption,Ionian Boots of Lucidity,Ardent Censer,Locket of the Iron Solari,Eye of the Watchers,Zz'Rot Portal,37406,8310,Lane.bot_lane,Role.support
1,The Italian God,Zed,True,Side.blue,26,8,10,4.5,184,Flash,Ignite,18,False,20051,18300,Edge of Night,Youmuu's Ghostblade,Blade of the Ruined King,Mercury's Treads,The Black Cleaver,Duskblade of Draktharr,10691,160342,Lane.mid_lane,Role.solo
2,W1NTERHOWL,Singed,True,Side.blue,7,3,21,9.333333333333334,273,Ignite,Ghost,18,False,16990,15475,Zz'Rot Portal,Thornmail,Righteous Glory,Rylai's Crystal Scepter,Ninja Tabi,Haunting Guise,148907,15600,Lane.top_lane,Role.solo
3,l MiMo l,Olaf,True,Side.blue,19,8,17,4.5,163,Smite,Ghost,18,False,18608,16585,Titanic Hydra,Maw of Malmortius,Enchantment: Cinderhulk,Dead Man's Plate,Guardian Angel,Ionian Boots of Lucidity,23904,151860,Lane.jungle,Role.none
4,Onat,Lucian,True,Side.blue,9,12,23,2.6666666666666665,136,Heal,Flash,15,False,15483,14100,Infinity Edge,Essence Reaver,Statikk Shiv,Vampiric Scepter,Berserker's Greaves,Pickaxe,12856,98919,Lane.bot_lane,Role.carry
5,MidzFTW,Thresh,False,Side.red,5,14,18,1.6428571428571428,59,Exhaust,Flash,14,True,11593,10350,Eye of the Equinox,Redemption,Zz'Rot Portal,Glacial Shroud,Chalice of Harmony,Boots of Mobility,22133,7157,Lane.bot_lane,Role.support
6,Omnic1de,Ezreal,False,Side.red,6,14,16,1.5714285714285714,186,Flash,Heal,16,False,13399,12550,Bilgewater Cutlass,Quicksilver Sash,Muramana,Iceborn Gauntlet,Ionian Boots of Lucidity,Lord Dominik's Regards,23523,118901,Lane.bot_lane,Role.carry
7,I am Fatal,Viktor,False,Side.red,15,11,9,2.1818181818181817,201,Exhaust,Flash,17,False,15406,15175,Zhonya's Hourglass,Perfect Hex Core,Rylai's Crystal Scepter,Ionian Boots of Lucidity,Void Staff,Blasting Wand,139570,9415,Lane.mid_lane,Role.solo
8,Ugu,Yasuo,False,Side.red,4,13,5,0.6923076923076923,230,Teleport,Flash,16,False,12265,11150,Infinity Edge,Phantom Dancer,Frozen Mallet,,Doran's Blade,Mercury's Treads,28798,119504,Lane.top_lane,Role.solo
9,Vicktorious,Vi,False,Side.red,6,12,7,1.0833333333333333,116,Flash,Smite,16,False,11856,11775,The Black Cleaver,,Sterak's Gage,Guardian Angel,Enchantment: Warrior,Boots of Swiftness,1523,106933,Lane.jungle,Role.none
