,Player Name,Champion,Win,Side,Kills,Deaths,Assists,KDA,CS,SSpell 1,SSpell 2,End Level,First Blood?,Gold Earned,Gold Spent,Item1,Item2,Item3,Item4,Item5,Item6,Magic Dmg,Physical Dmg,Lane,Role
0,Petachipz ,Brand,True,Side.blue,6,2,14,10.0,20,Flash,Exhaust,15,False,11906,10760,Ionian Boots of Lucidity,Blasting Wand,Refillable Potion,Rylai's Crystal Scepter,Eye of the Watchers,Void Staff,46354,4762,Lane.bot_lane,Role.support
1,herolineage,Vi,True,Side.blue,8,4,9,4.25,190,Flash,Smite,17,False,14313,13758,Enchantment: Warrior,Dead Man's Plate,Ninja Tabi,Trinity Force,Maw of Malmortius,,2060,192037,Lane.jungle,Role.none
2,Sunae,Syndra,True,Side.blue,8,7,12,2.857142857142857,160,Ghost,Flash,16,False,12847,11445,Doran's Ring,Morellonomicon,Zhonya's Hourglass,Luden's Echo,Sorcerer's Shoes,Amplifying Tome,109903,8892,Lane.mid_lane,Role.solo
3,Asian GirI,Jayce,True,Side.blue,10,6,8,3.0,207,Flash,Teleport,16,False,14092,13725,Maw of Malmortius,Guardian Angel,The Black Cleaver,,Mortal Reminder,Ninja Tabi,25377,119273,Lane.top_lane,Role.solo
4,IM IgNar,Ashe,True,Side.blue,2,5,14,3.2,224,Heal,Flash,16,False,12974,11525,Doran's Blade,Runaan's Hurricane,Infinity Edge,Berserker's Greaves,Maw of Malmortius,,1295,145124,Lane.bot_lane,Role.carry
5,Sud83,Kha'Zix,False,Side.red,6,10,0,0.6,181,Smite,Flash,14,False,11180,11025,Enchantment: Warrior,Youmuu's Ghostblade,Tiamat,Ionian Boots of Lucidity,Maw of Malmortius,,5513,154087,Lane.jungle,Role.none
6,Arselan,Katarina,False,Side.red,12,8,4,2.0,262,Flash,Ignite,17,True,14410,14510,Luden's Echo,,Hextech Gunblade,Sorcerer's Shoes,Rylai's Crystal Scepter,Void Staff,150552,19536,Lane.mid_lane,Role.solo
7,3K PSI GUY,Thresh,False,Side.red,0,5,7,1.4,28,Exhaust,Flash,14,False,7228,6825,Face of the Mountain,Boots of Mobility,Sightstone,Knight's Vow,Cloth Armor,,12110,4453,Lane.bot_lane,Role.support
8,JerryChuTW,Jinx,False,Side.red,2,8,6,1.0,227,Heal,Flash,15,False,11595,11250,Doran's Blade,Infinity Edge,Berserker's Greaves,Phantom Dancer,Runaan's Hurricane,Long Sword,823,149699,Lane.bot_lane,Role.carry
9,Devoid,Poppy,False,Side.red,4,3,3,2.3333333333333335,199,Teleport,Flash,16,False,10907,10325,Corrupting Potion,Sunfire Cape,Iceborn Gauntlet,Spirit Visage,Boots of Swiftness,Null-Magic Mantle,40431,79103,Lane.top_lane,Role.solo
