,Player Name,Champion,Win,Side,Kills,Deaths,Assists,KDA,CS,SSpell 1,SSpell 2,End Level,First Blood?,Gold Earned,Gold Spent,Item1,Item2,Item3,Item4,Item5,Item6,Magic Dmg,Physical Dmg,Lane,Role
0,Tobias Fate,Gangplank,False,Side.blue,4,8,8,1.5,226,Flash,Exhaust,15,False,13046,11508,Trinity Force,Youmuu's Ghostblade,Doran's Ring,Boots of Speed,Infinity Edge,Brawler's Gloves,8313,171770,Lane.mid_lane,Role.solo
1,Joelisboss,Karma,False,Side.blue,1,6,17,3.0,24,Exhaust,Flash,14,False,9342,8900,Locket of the Iron Solari,Ruby Sightstone,Spellthief's Edge,Knight's Vow,Boots of Mobility,Null-Magic Mantle,21547,5580,Lane.bot_lane,Role.support
2,Henchey,Jhin,False,Side.blue,6,7,13,2.7142857142857144,212,Heal,Flash,15,False,13043,12900,Doran's Blade,Essence Reaver,Boots of Swiftness,Rapid Firecannon,Infinity Edge,Last Whisper,23339,136440,Lane.bot_lane,Role.carry
3,3A3Y 3OY,Malphite,False,Side.blue,4,9,5,1.0,175,Teleport,Flash,15,False,10944,9825,Corrupting Potion,Sunfire Cape,Ninja Tabi,Spirit Visage,Banshee's Veil,,82354,29932,Lane.top_lane,Role.solo
4,Extreme Person,Shaco,False,Side.blue,12,7,7,2.7142857142857144,144,Ignite,Smite,17,False,13251,12600,Enchantment: Runic Echoes,Ionian Boots of Lucidity,Lich Bane,Void Staff,Hextech Protobelt-01,,79998,63309,Lane.jungle,Role.none
5,umperor,Fizz,True,Side.red,12,6,6,3.0,178,Ignite,Flash,17,False,14240,11735,The Dark Seal,Zhonya's Hourglass,Lich Bane,Ionian Boots of Lucidity,Rabadon's Deathcap,Amplifying Tome,94430,31735,Lane.mid_lane,Role.solo
6,Kebin M,Riven,True,Side.red,8,3,10,6.0,260,Flash,Teleport,17,True,15321,14500,Chain Vest,Edge of Night,Youmuu's Ghostblade,Boots of Swiftness,The Black Cleaver,Maw of Malmortius,64,168010,Lane.top_lane,Role.solo
7,Hailtothechi,Braum,True,Side.red,0,5,17,3.4,47,Exhaust,Flash,14,False,9813,8550,Knight's Vow,Ruby Sightstone,Face of the Mountain,Aegis of the Legion,Boots of Mobility,,10019,8916,Lane.bot_lane,Role.support
8,TheOddOrange,Shyvana,True,Side.red,13,3,9,7.333333333333333,268,Flash,Smite,18,False,18240,16683,Dead Man's Plate,Blade of the Ruined King,Mercury's Treads,Trinity Force,Enchantment: Bloodrazor,Guardian Angel,139848,141000,Lane.jungle,Role.none
9,Life,Lucian,True,Side.red,4,10,6,1.0,225,Flash,Heal,15,False,13033,12775,Infinity Edge,Essence Reaver,Ionian Boots of Lucidity,Hexdrinker,Rapid Firecannon,,7499,135329,Lane.bot_lane,Role.carry
