,Player Name,Champion,Win,Side,Kills,Deaths,Assists,KDA,CS,SSpell 1,SSpell 2,End Level,First Blood?,Gold Earned,Gold Spent,Item1,Item2,Item3,Item4,Item5,Item6,Magic Dmg,Physical Dmg,Lane,Role
0,Dat Boiiiiiiiii,Yasuo,False,Side.blue,2,6,0,0.3333333333333333,105,Flash,Ignite,11,False,5571,5575,Doran's Blade,Phantom Dancer,Ninja Tabi,Cloak of Agility,,,11710,39291,Lane.mid_lane,Role.solo
1,mackenzee,Hecarim,False,Side.blue,1,5,0,0.2,96,Smite,Ghost,10,False,5416,4783,Hunter's Talisman,Hunter's Potion,Trinity Force,Boots of Speed,,,6314,55960,Lane.jungle,Role.none
2,Roewland,Taliyah,False,Side.blue,2,11,1,0.2727272727272727,26,Ignite,Flash,7,False,4938,4335,Frost Queen's Claim,Ionian Boots of Lucidity,The Dark Seal,,Amplifying Tome,,20710,1867,Lane.bot_lane,Role.support
3,Pandoco,Ezreal,False,Side.blue,0,5,2,0.4,74,Flash,Heal,9,False,4663,4500,Sheen,Ionian Boots of Lucidity,Doran's Blade,Glacial Shroud,Tear of the Goddess,,3070,24999,Lane.bot_lane,Role.carry
4,Wingsofdeathx,Jax,False,Side.blue,1,5,0,0.2,114,Teleport,Flash,11,False,5397,5525,Blade of the Ruined King,,Corrupting Potion,Control Ward,Ninja Tabi,,13079,42372,Lane.top_lane,Role.solo
5,support or troll,Nami,True,Side.red,1,1,22,23.0,2,Ignite,Flash,11,False,8030,6875,Redemption,Sightstone,Frost Queen's Claim,,Ruby Crystal,Boots of Mobility,7404,6712,Lane.bot_lane,Role.support
6,zT ace,Lee Sin,True,Side.red,5,1,11,16.0,102,Smite,Flash,12,False,8856,7975,,Enchantment: Warrior,Tiamat,Ninja Tabi,Dead Man's Plate,,15223,63487,Lane.jungle,Role.none
7,ZImaras,Riven,True,Side.red,6,1,3,9.0,164,Flash,Teleport,13,False,8797,7550,The Black Cleaver,Death's Dance,Boots of Speed,,Long Sword,,177,95561,Lane.top_lane,Role.solo
8,Oldthebest,Orianna,True,Side.red,4,1,10,14.0,104,Flash,Ghost,11,True,7915,4750,Zhonya's Hourglass,Refillable Potion,Doran's Ring,Boots of Speed,Lost Chapter,,47613,9709,Lane.mid_lane,Role.solo
9,F33dMeKills,Jinx,True,Side.red,16,2,2,9.0,128,Flash,Heal,11,False,10512,7775,Infinity Edge,Boots of Speed,Runaan's Hurricane,Long Sword,Dagger,,1897,88425,Lane.bot_lane,Role.carry
