,Player Name,Champion,Win,Side,Kills,Deaths,Assists,KDA,CS,SSpell 1,SSpell 2,End Level,First Blood?,Gold Earned,Gold Spent,Item1,Item2,Item3,Item4,Item5,Item6,Magic Dmg,Physical Dmg,Lane,Role
0,UncleHowee,Vladimir,False,Side.blue,5,7,3,1.1428571428571428,179,Flash,Ghost,15,False,9427,8625,Ionian Boots of Lucidity,Seeker's Armguard,Hextech Protobelt-01,Spirit Visage,Fiendish Codex,,83136,12461,Lane.mid_lane,Role.solo
1,Camelbaby,Malphite,False,Side.blue,3,11,3,0.5454545454545454,26,Flash,Exhaust,11,False,7055,6935,Frost Queen's Claim,Zhonya's Hourglass,Mercury's Treads,Amplifying Tome,,,18132,9183,Lane.bot_lane,Role.support
2,Beastkid,Ezreal,False,Side.blue,1,9,4,0.5555555555555556,128,Heal,Flash,12,False,7445,7530,Doran's Blade,Corrupting Potion,Manamune,,Iceborn Gauntlet,Ionian Boots of Lucidity,8598,56344,Lane.bot_lane,Role.carry
3,JoDa Fucking Pen,Swain,False,Side.blue,2,4,3,1.25,108,Teleport,Flash,12,False,7112,6425,Doran's Ring,Rod of Ages,Seeker's Armguard,Sorcerer's Shoes,The Dark Seal,The Dark Seal,37930,7823,Lane.top_lane,Role.solo
4,Vanísh,Shyvana,False,Side.blue,0,5,0,0.0,158,Smite,Exhaust,13,False,8135,7575,Enchantment: Bloodrazor,Hunter's Potion,Mercury's Treads,Frozen Mallet,Long Sword,,59742,59088,Lane.jungle,Role.none
5,Kristy,Morgana,True,Side.red,2,3,11,4.333333333333333,22,Exhaust,Flash,12,False,8788,7900,Zhonya's Hourglass,Mercury's Treads,Needlessly Large Rod,Eye of the Watchers,,,15430,4463,Lane.bot_lane,Role.support
6,The Clark,Amumu,True,Side.red,5,3,14,6.333333333333333,142,Flash,Smite,14,False,11316,9575,Enchantment: Runic Echoes,Refillable Potion,Mercury's Treads,Sunfire Cape,Spirit Visage,,87452,24827,Lane.jungle,Role.none
7,Åmber,Lux,True,Side.red,9,2,7,8.0,87,Barrier,Flash,14,False,10415,10300,Morellonomicon,Doran's Ring,Sorcerer's Shoes,Luden's Echo,Doran's Ring,Blasting Wand,51561,12760,Lane.mid_lane,Role.solo
8,Evoque,Draven,True,Side.red,7,1,9,16.0,193,Flash,Heal,14,True,13553,11450,B. F. Sword,The Bloodthirster,Berserker's Greaves,Rapid Firecannon,Tear of the Goddess,,3732,140872,Lane.bot_lane,Role.carry
9,SacredYeti,Quinn,True,Side.red,13,2,4,8.5,205,Teleport,Flash,16,False,13546,12435,Statikk Shiv,Mercury's Treads,B. F. Sword,Last Whisper,Infinity Edge,Zeal,23502,127432,Lane.top_lane,Role.solo
