,Player Name,Champion,Win,Side,Kills,Deaths,Assists,KDA,CS,SSpell 1,SSpell 2,End Level,First Blood?,Gold Earned,Gold Spent,Item1,Item2,Item3,Item4,Item5,Item6,Magic Dmg,Physical Dmg,Lane,Role
0,Lukwer,Jayce,False,Side.blue,1,6,8,1.5,253,Flash,Teleport,16,False,12126,11675,Doran's Blade,Youmuu's Ghostblade,Long Sword,Ninja Tabi,The Black Cleaver,Mortal Reminder,27167,148460,Lane.top_lane,Role.solo
1,skyWtr,Elise,False,Side.blue,5,2,4,4.5,116,Smite,Flash,14,False,10836,10675,Null-Magic Mantle,Hextech Protobelt-01,Chain Vest,Dead Man's Plate,Sorcerer's Shoes,Enchantment: Runic Echoes,80415,24020,Lane.jungle,Role.none
2,Farefars World,Draven,False,Side.blue,2,9,10,1.3333333333333333,144,Flash,Heal,14,False,11068,10825,Pickaxe,Death's Dance,Ninja Tabi,Phantom Dancer,B. F. Sword,Cloak of Agility,0,93562,Lane.bot_lane,Role.carry
3,LL Stylish,Zed,False,Side.blue,5,7,1,0.8571428571428571,283,Ignite,Flash,17,False,13061,12750,Duskblade of Draktharr,Ninja Tabi,Youmuu's Ghostblade,The Black Cleaver,Jaurim's Fist,Long Sword,10454,169873,Lane.mid_lane,Role.solo
4,Stephen M Ross,Akali,False,Side.blue,9,10,4,1.3,96,Flash,Exhaust,14,False,10800,10300,Tiamat,Hextech Gunblade,Ninja Tabi,Ruby Crystal,Ruby Crystal,Rylai's Crystal Scepter,27984,58987,Lane.bot_lane,Role.support
5,jamican banana,Lee Sin,True,Side.red,9,6,7,2.6666666666666665,133,Smite,Flash,16,False,13583,12575,Mercury's Treads,Enchantment: Warrior,Dead Man's Plate,Guardian Angel,Maw of Malmortius,Control Ward,34090,121029,Lane.jungle,Role.none
6,Uzumaki,Yasuo,True,Side.red,4,7,7,1.5714285714285714,285,Teleport,Flash,16,False,13798,14058,Doran's Blade,Trinity Force,Infinity Edge,B. F. Sword,Mercury's Treads,Phantom Dancer,33355,158481,Lane.top_lane,Role.solo
7,TwitchChunkylol,Kled,True,Side.red,7,1,10,17.0,236,Ignite,Flash,16,False,13837,12500,Ravenous Hydra,Ninja Tabi,The Black Cleaver,Sterak's Gage,Caulfield's Warhammer,Vampiric Scepter,124,148882,Lane.mid_lane,Role.solo
8,Peridot,Ezreal,True,Side.red,12,6,9,3.5,237,Heal,Flash,16,True,16382,14230,Doran's Blade,The Bloodthirster,Maw of Malmortius,Muramana,Ionian Boots of Lucidity,Iceborn Gauntlet,33178,169608,Lane.bot_lane,Role.carry
9,BaconSeeker,Karma,True,Side.red,2,2,22,12.0,24,Exhaust,Flash,13,False,10814,9200,Ionian Boots of Lucidity,Eye of the Watchers,Locket of the Iron Solari,Ardent Censer,Forbidden Idol,Ruby Crystal,27530,8267,Lane.bot_lane,Role.support
