,Player Name,Champion,Win,Side,Kills,Deaths,Assists,KDA,CS,SSpell 1,SSpell 2,End Level,First Blood?,Gold Earned,Gold Spent,Item1,Item2,Item3,Item4,Item5,Item6,Magic Dmg,Physical Dmg,Lane,Role
0,Dregin001,Lulu,True,Side.blue,1,3,10,3.6666666666666665,9,Exhaust,Flash,10,False,6444,5650,Eye of the Watchers,Redemption,Boots of Mobility,Refillable Potion,,,6320,4349,Lane.bot_lane,Role.support
1,BabièThug,LeBlanc,True,Side.blue,16,1,7,23.0,160,Flash,Ignite,14,False,12179,11125,Blasting Wand,Needlessly Large Rod,Zhonya's Hourglass,Mejai's Soulstealer,Sorcerer's Shoes,Morellonomicon,99813,8877,Lane.mid_lane,Role.solo
2,OUT DO YA,Varus,True,Side.blue,1,2,7,4.0,149,Flash,Heal,11,False,8305,7875,Zeal,Cull,Essence Reaver,Berserker's Greaves,Doran's Blade,Kircheis Shard,4946,64920,Lane.bot_lane,Role.carry
3,Nhock,Vi,True,Side.blue,8,3,6,4.666666666666667,102,Smite,Flash,13,False,8948,7950,Youmuu's Ghostblade,Ionian Boots of Lucidity,Giant's Belt,Cloth Armor,Enchantment: Warrior,,534,92361,Lane.jungle,Role.none
4,Alex Ich 1,Jayce,True,Side.blue,5,3,5,3.3333333333333335,156,Flash,Teleport,13,True,8950,7625,The Black Cleaver,Refillable Potion,Boots of Speed,Death's Dance,Control Ward,Long Sword,16546,74730,Lane.top_lane,Role.solo
5,hashinshin,Yorick,False,Side.red,2,6,1,0.5,162,Flash,Teleport,13,False,7379,6708,Corrupting Potion,Ninja Tabi,Trinity Force,Giant's Belt,Cloth Armor,,5235,80905,Lane.top_lane,Role.solo
6,TSM MeNoHaxor,Karma,False,Side.red,2,5,5,1.4,8,Exhaust,Flash,9,False,5790,5000,Eye of the Watchers,Forbidden Idol,Boots of Mobility,Crystalline Bracer,,Refillable Potion,9055,3125,Lane.bot_lane,Role.support
7,KiNG Nidhogg,Ryze,False,Side.red,3,7,1,0.5714285714285714,72,Smite,Flash,11,False,6451,5500,Stalker's Blade,Tear of the Goddess,Boots of Swiftness,Rod of Ages,,,60711,9300,Lane.jungle,Role.none
8,Pond,Vayne,False,Side.red,3,4,3,1.5,163,Heal,Flash,11,False,7660,6875,Infinity Edge,Berserker's Greaves,Kircheis Shard,Doran's Blade,Brawler's Gloves,Dagger,240,57010,Lane.bot_lane,Role.carry
9,DZG Doomtrobo,Zed,False,Side.red,2,9,4,0.6666666666666666,94,Ignite,Flash,10,False,6206,5350,Bilgewater Cutlass,Refillable Potion,Serrated Dirk,Doran's Shield,Recurve Bow,Mercury's Treads,3612,45345,Lane.mid_lane,Role.solo
