,Player Name,Champion,Win,Side,Kills,Deaths,Assists,KDA,CS,SSpell 1,SSpell 2,End Level,First Blood?,Gold Earned,Gold Spent,Item1,Item2,Item3,Item4,Item5,Item6,Magic Dmg,Physical Dmg,Lane,Role
0,Okazaki Tomoya,Zyra,False,Side.blue,9,8,17,3.25,47,Exhaust,Flash,17,True,16435,15750,Frost Queen's Claim,Rylai's Crystal Scepter,Ruby Sightstone,Sorcerer's Shoes,Liandry's Torment,Zeke's Harbinger,93800,4968,Lane.bot_lane,Role.support
1,KrulciferEinfolk,Lee Sin,False,Side.blue,8,12,11,1.5833333333333333,159,Smite,Flash,17,False,15016,15050,Ruby Sightstone,Dead Man's Plate,Zz'Rot Portal,Guardian Angel,Enchantment: Warrior,Mercury's Treads,33442,104014,Lane.jungle,Role.none
2,Stumpey,Nasus,False,Side.blue,3,12,14,1.4166666666666667,283,Flash,Teleport,18,False,17185,16583,Zz'Rot Portal,Randuin's Omen,Mercury's Treads,Trinity Force,Spirit Visage,Thornmail,88634,101207,Lane.top_lane,Role.solo
3,CC Wolf,Graves,False,Side.blue,11,11,11,2.0,322,Heal,Flash,18,False,20094,18650,Phantom Dancer,Berserker's Greaves,Mercurial Scimitar,Infinity Edge,Rapid Firecannon,The Bloodthirster,13707,289203,Lane.bot_lane,Role.carry
4,1IOrz,Jayce,False,Side.blue,11,7,12,3.2857142857142856,273,Cleanse,Flash,18,False,19081,17950,The Black Cleaver,Maw of Malmortius,Mercurial Scimitar,Muramana,Lord Dominik's Regards,Mercury's Treads,39050,218751,Lane.mid_lane,Role.solo
5,Redmercy,Twisted Fate,True,Side.red,7,4,16,5.75,327,Flash,Ghost,18,False,18159,17500,Rabadon's Deathcap,Rod of Ages,Zhonya's Hourglass,Ionian Boots of Lucidity,Lich Bane,Void Staff,241968,19847,Lane.mid_lane,Role.solo
6,Laborious,Vel'Koz,True,Side.red,5,11,19,2.1818181818181817,73,Exhaust,Flash,16,False,14116,12450,Ionian Boots of Lucidity,Rylai's Crystal Scepter,Void Staff,Blasting Wand,Eye of the Watchers,Needlessly Large Rod,77211,4714,Lane.bot_lane,Role.support
7,FanatiiLt,Olaf,True,Side.red,12,8,16,3.5,264,Smite,Ghost,18,False,17828,18135,Enchantment: Cinderhulk,Randuin's Omen,Zz'Rot Portal,Dead Man's Plate,Ninja Tabi,Guardian Angel,33908,151075,Lane.jungle,Role.none
8,yeniaR,Caitlyn,True,Side.red,20,9,9,3.2222222222222223,326,Flash,Heal,18,False,20462,18370,The Bloodthirster,Rapid Firecannon,Infinity Edge,Mortal Reminder,Runaan's Hurricane,Berserker's Greaves,4134,288917,Lane.bot_lane,Role.carry
9,KitingYeezus,Karma,True,Side.red,6,10,25,3.1,223,Flash,Teleport,18,False,15771,14600,Iceborn Gauntlet,Redemption,Rod of Ages,Ninja Tabi,Luden's Echo,Haunting Guise,120315,31269,Lane.top_lane,Role.solo
