,Player Name,Champion,Win,Side,Kills,Deaths,Assists,KDA,CS,SSpell 1,SSpell 2,End Level,First Blood?,Gold Earned,Gold Spent,Item1,Item2,Item3,Item4,Item5,Item6,Magic Dmg,Physical Dmg,Lane,Role
0,1ncomparabIe,Gangplank,True,Side.blue,12,5,9,4.2,341,Flash,Ignite,18,False,21433,18433,Infinity Edge,Statikk Shiv,Mortal Reminder,Trinity Force,Ionian Boots of Lucidity,Maw of Malmortius,63035,392137,Lane.mid_lane,Role.solo
1,Ånkh,Janna,True,Side.blue,0,6,28,4.666666666666667,21,Flash,Exhaust,18,False,14314,13850,Locket of the Iron Solari,Mikael's Crucible,Redemption,Eye of the Oasis,Zz'Rot Portal,Boots of Mobility,19520,9679,Lane.bot_lane,Role.support
2,Yu Yan Jia,Vayne,True,Side.blue,14,11,13,2.4545454545454546,326,Heal,Flash,18,False,20172,19200,Mercurial Scimitar,Maw of Malmortius,Infinity Edge,Rapid Firecannon,Statikk Shiv,Berserker's Greaves,102087,201241,Lane.bot_lane,Role.carry
3,Emilia Is Love,Nidalee,True,Side.blue,15,4,13,7.0,259,Flash,Smite,18,True,19660,20050,Ionian Boots of Lucidity,Iceborn Gauntlet,Zhonya's Hourglass,Rod of Ages,Enchantment: Runic Echoes,Void Staff,239783,43301,Lane.jungle,Role.none
4,Ken Shifu,Jayce,True,Side.blue,8,7,12,2.857142857142857,311,Teleport,Flash,18,False,18760,18205,Maw of Malmortius,Youmuu's Ghostblade,Guardian Angel,The Bloodthirster,The Black Cleaver,Boots of Swiftness,68684,240711,Lane.top_lane,Role.solo
5,Descraton,Syndra,False,Side.red,13,12,12,2.0833333333333335,238,Ghost,Flash,18,False,18215,17075,Rabadon's Deathcap,Morellonomicon,Rylai's Crystal Scepter,Sorcerer's Shoes,Seeker's Armguard,Void Staff,223558,14791,Lane.mid_lane,Role.solo
6,Captain Kyru,Lulu,False,Side.red,3,11,18,1.9090909090909092,30,Flash,Exhaust,16,False,13027,12000,Redemption,Ruby Sightstone,Athene's Unholy Grail,Ionian Boots of Lucidity,Ardent Censer,Aegis of the Legion,31597,9401,Lane.bot_lane,Role.support
7,Tower of God,Nocturne,False,Side.red,6,8,13,2.375,181,Flash,Smite,18,False,16482,15475,Titanic Hydra,Edge of Night,Randuin's Omen,Ninja Tabi,Enchantment: Warrior,Chain Vest,5542,188810,Lane.jungle,Role.none
8,Captain Nuke,Nasus,False,Side.red,3,7,11,2.0,348,Teleport,Flash,18,False,17729,17883,Randuin's Omen,Ninja Tabi,Trinity Force,Zz'Rot Portal,Frozen Heart,Spirit Visage,147747,103791,Lane.top_lane,Role.solo
9,Saranghamnida,Twitch,False,Side.red,8,11,12,1.8181818181818181,281,Flash,Heal,18,False,18180,17500,Guardian Angel,Infinity Edge,Berserker's Greaves,Runaan's Hurricane,Statikk Shiv,Duskblade of Draktharr,35737,204255,Lane.bot_lane,Role.carry
