,Player Name,Champion,Win,Side,Kills,Deaths,Assists,KDA,CS,SSpell 1,SSpell 2,End Level,First Blood?,Gold Earned,Gold Spent,Item1,Item2,Item3,Item4,Item5,Item6,Magic Dmg,Physical Dmg,Lane,Role
0,savard,Caitlyn,False,Side.blue,8,13,9,1.3076923076923077,292,Heal,Flash,17,True,17769,17700,Berserker's Greaves,Mercurial Scimitar,Runaan's Hurricane,Infinity Edge,Rapid Firecannon,The Bloodthirster,6102,267930,Lane.bot_lane,Role.carry
1,Nero Valentine,Zed,False,Side.blue,9,12,7,1.3333333333333333,365,Ignite,Flash,18,False,19614,19050,Edge of Night,Blade of the Ruined King,Youmuu's Ghostblade,The Black Cleaver,Maw of Malmortius,Mercury's Treads,18264,294974,Lane.mid_lane,Role.solo
2,We are Ivern,Ivern,False,Side.blue,1,10,16,1.7,42,Exhaust,Flash,15,False,13322,13625,Athene's Unholy Grail,Locket of the Iron Solari,Guardian Angel,Sightstone,Ionian Boots of Lucidity,Redemption,20660,11691,Lane.bot_lane,Role.support
3,UnbearableBear,Volibear,False,Side.blue,9,8,8,2.125,216,Smite,Ghost,18,False,16748,15300,Guardian Angel,Randuin's Omen,Randuin's Omen,Thornmail,Mercury's Treads,Enchantment: Cinderhulk,112618,109702,Lane.jungle,Role.none
4,Fàkèr  ,Nasus,False,Side.blue,5,7,13,2.5714285714285716,311,Teleport,Flash,18,False,17689,16383,Zz'Rot Portal,Guardian Angel,Trinity Force,Sterak's Gage,Ninja Tabi,Spirit Visage,138891,56626,Lane.top_lane,Role.solo
5,OmegaB,Jhin,True,Side.red,16,11,12,2.5454545454545454,326,Flash,Heal,18,False,21189,21900,The Bloodthirster,Infinity Edge,Guardian Angel,Boots of Swiftness,Rapid Firecannon,Lord Dominik's Regards,18356,321352,Lane.bot_lane,Role.carry
6,LegitADC,Janna,True,Side.red,1,5,36,7.4,19,Exhaust,Flash,18,False,15914,14760,Redemption,Locket of the Iron Solari,Zeke's Harbinger,Eye of the Oasis,Ardent Censer,Boots of Swiftness,23029,9852,Lane.bot_lane,Role.support
7,Im The Puppeteer,LeBlanc,True,Side.red,7,7,21,4.0,247,Ignite,Flash,18,False,17938,16450,Rylai's Crystal Scepter,Morellonomicon,Sorcerer's Shoes,Void Staff,Guardian Angel,Zhonya's Hourglass,175694,20552,Lane.mid_lane,Role.solo
8,Eggtart Prince,Wukong,True,Side.red,20,7,11,4.428571428571429,251,Flash,Teleport,18,False,20940,19850,Youmuu's Ghostblade,The Black Cleaver,Duskblade of Draktharr,Mercury's Treads,Mortal Reminder,Guardian Angel,11364,204026,Lane.top_lane,Role.solo
9,Poppys Hammer,Poppy,True,Side.red,6,2,21,13.5,150,Flash,Smite,18,False,16531,14975,Locket of the Iron Solari,Randuin's Omen,Mercury's Treads,Enchantment: Cinderhulk,Spirit Visage,Iceborn Gauntlet,44020,110471,Lane.jungle,Role.none
