,Player Name,Champion,Win,Side,Kills,Deaths,Assists,KDA,CS,SSpell 1,SSpell 2,End Level,First Blood?,Gold Earned,Gold Spent,Item1,Item2,Item3,Item4,Item5,Item6,Magic Dmg,Physical Dmg,Lane,Role
0,colourkevin,Vayne,False,Side.blue,3,6,9,2.0,221,Heal,Flash,16,False,12846,12725,The Bloodthirster,Infinity Edge,Statikk Shiv,Pickaxe,,Berserker's Greaves,26439,110361,Lane.bot_lane,Role.carry
1,TQS Zuardian,Karma,False,Side.blue,0,9,14,1.5555555555555556,46,Exhaust,Flash,14,False,10294,8225,Redemption,Ionian Boots of Lucidity,Eye of the Watchers,,The Dark Seal,Ardent Censer,43402,3934,Lane.bot_lane,Role.support
2,insaníty,Kha'Zix,False,Side.blue,11,9,4,1.6666666666666667,132,Flash,Teleport,16,True,12293,12150,Pickaxe,Edge of Night,Youmuu's Ghostblade,Duskblade of Draktharr,Long Sword,Boots of Mobility,5054,93066,Lane.top_lane,Role.solo
3,Ablazeolive,Fiora,False,Side.blue,6,9,10,1.7777777777777777,209,Flash,Ignite,17,False,13406,12475,Ninja Tabi,The Black Cleaver,The Bloodthirster,Corrupting Potion,Long Sword,Ravenous Hydra,2271,134922,Lane.mid_lane,Role.solo
4,RexRequired,Shaco,False,Side.blue,14,6,3,2.8333333333333335,187,Smite,Ignite,17,False,14609,14325,Titanic Hydra,Boots of Mobility,Hextech Gunblade,Enchantment: Warrior,Duskblade of Draktharr,,40104,121670,Lane.jungle,Role.none
5,EnVy Nien,Xerath,True,Side.red,2,5,10,2.4,250,Flash,Ghost,16,False,13609,13025,Rabadon's Deathcap,Sorcerer's Shoes,Blasting Wand,,Morellonomicon,Luden's Echo,172677,9103,Lane.mid_lane,Role.solo
6,IHateD2Players,Vi,True,Side.red,19,4,10,7.25,158,Smite,Flash,17,False,17593,17008,Randuin's Omen,Sterak's Gage,Trinity Force,Ninja Tabi,Enchantment: Warrior,Guardian Angel,1413,182569,Lane.jungle,Role.none
7,iOddOrange,Lee Sin,True,Side.red,7,10,4,1.1,158,Flash,Teleport,15,False,12324,11850,Ravenous Hydra,Control Ward,Youmuu's Ghostblade,Ninja Tabi,Guardian Angel,Warden's Mail,29780,102547,Lane.top_lane,Role.solo
8,WT Spectator,Bard,True,Side.red,3,8,18,2.625,15,Flash,Exhaust,15,False,11195,10325,Control Ward,Redemption,Locket of the Iron Solari,Eye of the Watchers,Boots of Mobility,Knight's Vow,21732,11363,Lane.bot_lane,Role.support
9,C9 Sneaky,Jhin,True,Side.red,7,7,14,3.0,187,Flash,Heal,16,False,13565,12150,Doran's Blade,Youmuu's Ghostblade,Boots of Swiftness,Rapid Firecannon,Infinity Edge,B. F. Sword,7592,138184,Lane.bot_lane,Role.carry
