,Player Name,Champion,Win,Side,Kills,Deaths,Assists,KDA,CS,SSpell 1,SSpell 2,End Level,First Blood?,Gold Earned,Gold Spent,Item1,Item2,Item3,Item4,Item5,Item6,Magic Dmg,Physical Dmg,Lane,Role
0,Vicinus,Kha'Zix,False,Side.blue,11,10,7,1.8,195,Flash,Smite,17,False,15116,15500,Enchantment: Warrior,Death's Dance,Guardian Angel,Mercury's Treads,Maw of Malmortius,,9430,219815,Lane.jungle,Role.none
1,Autumn Clouds,Kassadin,False,Side.blue,8,3,8,5.333333333333333,230,Teleport,Flash,17,False,14017,13625,The Dark Seal,Seraph's Embrace,Spirit Visage,Rylai's Crystal Scepter,Iceborn Gauntlet,Ionian Boots of Lucidity,110088,43452,Lane.top_lane,Role.solo
2,justinshakes,Janna,False,Side.blue,2,5,15,3.4,13,Exhaust,Flash,15,False,10047,8875,Control Ward,Eye of the Watchers,Ardent Censer,Boots of Swiftness,Locket of the Iron Solari,Forbidden Idol,10050,3332,Lane.bot_lane,Role.support
3,KyleYou,Caitlyn,False,Side.blue,5,6,10,2.5,326,Heal,Flash,17,False,15499,15175,Berserker's Greaves,Rapid Firecannon,Mercurial Scimitar,Runaan's Hurricane,Infinity Edge,Doran's Blade,10449,273474,Lane.bot_lane,Role.carry
4,Nero Valentine,Jayce,False,Side.blue,5,11,10,1.3636363636363635,275,Ignite,Flash,17,True,14143,13225,Quicksilver Sash,Maw of Malmortius,Youmuu's Ghostblade,The Black Cleaver,Vampiric Scepter,Boots of Swiftness,28298,163039,Lane.mid_lane,Role.solo
5,Is That Sony,Thresh,True,Side.red,4,5,16,4.0,29,Exhaust,Flash,15,False,12147,10950,Redemption,Locket of the Iron Solari,Ruby Sightstone,Face of the Mountain,Glacial Shroud,Boots of Mobility,11981,5483,Lane.bot_lane,Role.support
6,all i want,Graves,True,Side.red,14,8,11,3.125,226,Flash,Smite,18,False,19022,17837,Enchantment: Warrior,The Bloodthirster,Ninja Tabi,Phantom Dancer,Death's Dance,Hexdrinker,6959,274196,Lane.jungle,Role.none
7,Bo0sted Monkeys,Jhin,True,Side.red,3,6,15,3.0,213,Flash,Heal,16,False,14941,13675,B. F. Sword,Mercurial Scimitar,Boots of Swiftness,Essence Reaver,Rapid Firecannon,Pickaxe,11077,143909,Lane.bot_lane,Role.carry
8,Malaydian,Anivia,True,Side.red,5,5,13,3.6,193,Flash,Ignite,17,False,14732,13775,Doran's Ring,Seraph's Embrace,Rod of Ages,Sorcerer's Shoes,Void Staff,Liandry's Torment,135291,12359,Lane.mid_lane,Role.solo
9,Tzaphkiel,Katarina,True,Side.red,9,7,6,2.142857142857143,229,Teleport,Flash,17,False,15292,14620,Needlessly Large Rod,Hextech Gunblade,Negatron Cloak,Rylai's Crystal Scepter,Liandry's Torment,Sorcerer's Shoes,131919,21484,Lane.top_lane,Role.solo
