,Player Name,Champion,Win,Side,Kills,Deaths,Assists,KDA,CS,SSpell 1,SSpell 2,End Level,First Blood?,Gold Earned,Gold Spent,Item1,Item2,Item3,Item4,Item5,Item6,Magic Dmg,Physical Dmg,Lane,Role
0,39 moeb gnoj,Corki,True,Side.blue,9,9,17,2.888888888888889,280,Ghost,Flash,18,False,19305,19283,The Bloodthirster,Banshee's Veil,Guardian Angel,Sorcerer's Shoes,Trinity Force,Maw of Malmortius,186838,74362,Lane.mid_lane,Role.solo
1,ehT kralC,Brand,True,Side.blue,11,11,24,3.1818181818181817,69,Flash,Ignite,18,False,18180,18150,Frost Queen's Claim,Ionian Boots of Lucidity,Liandry's Torment,Rylai's Crystal Scepter,Void Staff,Rabadon's Deathcap,112998,7930,Lane.bot_lane,Role.support
2,Sallyzar,Ivern,True,Side.blue,0,4,25,6.25,104,Flash,Smite,18,False,15460,15375,Zz'Rot Portal,Guardian Angel,Boots of Mobility,Rylai's Crystal Scepter,Warmog's Armor,Athene's Unholy Grail,27638,7896,Lane.jungle,Role.none
3,Bob1390,Jayce,True,Side.blue,12,10,9,2.1,289,Teleport,Flash,18,False,20108,17200,The Black Cleaver,Maw of Malmortius,Youmuu's Ghostblade,The Bloodthirster,Ionian Boots of Lucidity,Guardian Angel,35969,208200,Lane.top_lane,Role.solo
4,CheezYeYe,Vayne,True,Side.blue,24,11,7,2.8181818181818183,304,Heal,Flash,18,False,23326,21600,Infinity Edge,Statikk Shiv,Berserker's Greaves,The Bloodthirster,Spirit Visage,Maw of Malmortius,60625,271492,Lane.bot_lane,Role.carry
5,Yun Dal,Ekko,False,Side.red,12,12,11,1.9166666666666667,232,Ignite,Flash,18,False,17665,17125,Fiendish Codex,Void Staff,Lich Bane,Rabadon's Deathcap,Abyssal Scepter,Sorcerer's Shoes,199059,22951,Lane.mid_lane,Role.solo
6,Silent Killer 0,Varus,False,Side.red,3,14,12,1.0714285714285714,190,Heal,Flash,18,False,15220,14350,The Bloodthirster,Blade of the Ruined King,Statikk Shiv,Ninja Tabi,Cloak of Agility,B. F. Sword,46397,132287,Lane.bot_lane,Role.duo
7,XinsertpunhereX,Orianna,False,Side.red,7,13,15,1.6923076923076923,295,Ignite,Flash,18,True,17732,18095,Luden's Echo,Morellonomicon,Sorcerer's Shoes,Void Staff,Rod of Ages,Rabadon's Deathcap,237844,19793,Lane.top_lane,Role.solo
8,Braums Mustache,Braum,False,Side.red,3,8,27,3.75,76,Flash,Exhaust,18,False,14878,14700,Mercury's Treads,Ruby Sightstone,Face of the Mountain,Locket of the Iron Solari,Randuin's Omen,Frozen Heart,21554,14430,Lane.bot_lane,Role.duo
9,Watarimono,Graves,False,Side.red,19,10,4,2.3,298,Flash,Smite,18,False,21900,23075,Enchantment: Warrior,The Bloodthirster,Phantom Dancer,Berserker's Greaves,Maw of Malmortius,The Black Cleaver,9569,314054,Lane.jungle,Role.none
