,Player Name,Champion,Win,Side,Kills,Deaths,Assists,KDA,CS,SSpell 1,SSpell 2,End Level,First Blood?,Gold Earned,Gold Spent,Item1,Item2,Item3,Item4,Item5,Item6,Magic Dmg,Physical Dmg,Lane,Role
0,nilhaG,Hecarim,True,Side.blue,13,2,6,9.5,134,Ghost,Smite,16,True,13470,11008,Enchantment: Cinderhulk,Dead Man's Plate,Long Sword,Ninja Tabi,Control Ward,Trinity Force,18596,131976,Lane.jungle,Role.none
1,lost in thoughts,Ryze,True,Side.blue,2,4,4,1.5,241,Flash,Ghost,15,False,11516,10610,Seraph's Embrace,Amplifying Tome,Rod of Ages,The Dark Seal,Ionian Boots of Lucidity,Morellonomicon,167959,10805,Lane.mid_lane,Role.solo
2,Dontkillmek,Caitlyn,True,Side.blue,4,3,3,2.3333333333333335,227,Flash,Heal,13,False,11725,10200,Rapid Firecannon,Infinity Edge,Runaan's Hurricane,Dagger,Total Biscuit of Rejuvenation,Boots of Speed,1013,142502,Lane.bot_lane,Role.carry
3,p I u s s 6,Singed,True,Side.blue,4,2,7,5.5,194,Ghost,Ignite,16,False,11427,10225,Banner of Command,Corrupting Potion,Righteous Glory,Rylai's Crystal Scepter,Mercury's Treads,Cloth Armor,111046,7184,Lane.top_lane,Role.solo
4,Rekyn,Janna,True,Side.blue,1,2,10,5.5,8,Flash,Exhaust,13,False,8243,6675,Locket of the Iron Solari,Redemption,Sightstone,,Ancient Coin,Boots of Mobility,4113,3805,Lane.bot_lane,Role.support
5,BRING BAK SOLOQ,Alistar,False,Side.red,1,3,7,2.6666666666666665,38,Flash,Exhaust,12,False,7173,6600,Eye of the Equinox,Locket of the Iron Solari,Refillable Potion,Giant's Belt,,Boots of Mobility,15657,7679,Lane.bot_lane,Role.support
6,SquirreI,Ezreal,False,Side.red,3,5,6,1.8,206,Flash,Heal,13,False,10214,8750,Doran's Blade,Iceborn Gauntlet,Bilgewater Cutlass,Muramana,,Ionian Boots of Lucidity,13673,89326,Lane.bot_lane,Role.carry
7,tkDarkSide,Ekko,False,Side.red,0,3,2,0.6666666666666666,192,Heal,Flash,14,False,8844,8450,Zhonya's Hourglass,Corrupting Potion,Sorcerer's Shoes,Rod of Ages,The Dark Seal,Fiendish Codex,103643,18228,Lane.mid_lane,Role.solo
8,Stephen M Ross,Irelia,False,Side.red,2,7,2,0.5714285714285714,177,Flash,Teleport,13,False,8601,7758,Doran's Blade,Trinity Force,Mercury's Treads,Hexdrinker,Caulfield's Warhammer,,3059,71169,Lane.top_lane,Role.solo
9,Pëng,Graves,False,Side.red,7,6,2,1.5,131,Smite,Flash,14,False,9977,9500,Enchantment: Warrior,Zeal,Dagger,Berserker's Greaves,Dagger,Maw of Malmortius,5251,115635,Lane.jungle,Role.none
