,Player Name,Champion,Win,Side,Kills,Deaths,Assists,KDA,CS,SSpell 1,SSpell 2,End Level,First Blood?,Gold Earned,Gold Spent,Item1,Item2,Item3,Item4,Item5,Item6,Magic Dmg,Physical Dmg,Lane,Role
0,BooBiird,Orianna,False,Side.blue,4,6,15,3.1666666666666665,253,Ghost,Flash,18,False,14823,13825,Void Staff,Zhonya's Hourglass,Control Ward,Sorcerer's Shoes,Rylai's Crystal Scepter,Morellonomicon,214980,18020,Lane.mid_lane,Role.solo
1,Gweiss,Graves,False,Side.blue,15,12,7,1.8333333333333333,295,Smite,Flash,18,True,19223,22425,Lord Dominik's Regards,Youmuu's Ghostblade,Death's Dance,Enchantment: Warrior,Phantom Dancer,Berserker's Greaves,5042,307083,Lane.jungle,Role.none
2,DdC ThanatoZ,Jayce,False,Side.blue,12,8,9,2.625,287,Teleport,Flash,18,False,17624,16675,Guardian Angel,The Black Cleaver,Ionian Boots of Lucidity,Maw of Malmortius,Duskblade of Draktharr,Mortal Reminder,45438,218834,Lane.top_lane,Role.solo
3,CallMeGizmo,Soraka,False,Side.blue,0,7,17,2.4285714285714284,13,Exhaust,Flash,16,False,10721,10370,Ardent Censer,Mejai's Soulstealer,Amplifying Tome,Eye of the Watchers,Redemption,Boots of Mobility,12145,2759,Lane.bot_lane,Role.support
4,RockyTSaws,Jinx,False,Side.blue,3,7,10,1.8571428571428572,330,Heal,Flash,18,False,15937,15000,Runaan's Hurricane,Mercurial Scimitar,Phantom Dancer,Berserker's Greaves,Infinity Edge,,3480,300084,Lane.bot_lane,Role.carry
5,Ikzencriel,Lee Sin,True,Side.red,5,10,12,1.7,166,Smite,Flash,18,False,16029,14475,Enchantment: Warrior,Spirit Visage,Ninja Tabi,The Black Cleaver,Dead Man's Plate,Last Whisper,43830,137273,Lane.jungle,Role.none
6,Ray Xu,Nami,True,Side.red,2,5,18,4.0,24,Flash,Exhaust,16,False,13542,10975,Redemption,Eye of the Watchers,Knight's Vow,Control Ward,Ardent Censer,Boots of Mobility,13856,9967,Lane.bot_lane,Role.support
7,Lesu,Ezreal,True,Side.red,7,6,7,2.3333333333333335,327,Heal,Flash,18,False,18162,16250,Randuin's Omen,Blade of the Ruined King,Iceborn Gauntlet,Muramana,Lord Dominik's Regards,Ionian Boots of Lucidity,51892,235523,Lane.bot_lane,Role.carry
8,Cotopaco Parce,Viktor,True,Side.red,12,7,11,3.2857142857142856,318,Ghost,Flash,18,False,19600,18475,Perfect Hex Core,Lich Bane,Rabadon's Deathcap,Ionian Boots of Lucidity,Rylai's Crystal Scepter,Zhonya's Hourglass,271525,20085,Lane.mid_lane,Role.solo
9,Wingsofdeathx,Talon,True,Side.red,14,6,5,3.1666666666666665,380,Ignite,Flash,18,False,21018,18325,,Youmuu's Ghostblade,Edge of Night,Duskblade of Draktharr,The Black Cleaver,Death's Dance,3747,303429,Lane.top_lane,Role.solo
