,Player Name,Champion,Win,Side,Kills,Deaths,Assists,KDA,CS,SSpell 1,SSpell 2,End Level,First Blood?,Gold Earned,Gold Spent,Item1,Item2,Item3,Item4,Item5,Item6,Magic Dmg,Physical Dmg,Lane,Role
0,FrostWolve,Ezreal,False,Side.blue,2,8,8,1.25,207,Heal,Flash,14,False,10256,9708,Bilgewater Cutlass,Trinity Force,Muramana,Ionian Boots of Lucidity,Dagger,Doran's Blade,18064,98674,Lane.bot_lane,Role.carry
1,Fiku,Nautilus,False,Side.blue,9,6,4,2.1666666666666665,231,Flash,Teleport,16,False,12780,12075,Sunfire Cape,Warden's Mail,Ninja Tabi,Iceborn Gauntlet,Spirit Visage,Giant's Belt,130665,34865,Lane.top_lane,Role.solo
2,GordanRamsey,Karma,False,Side.blue,2,5,7,1.8,219,Flash,Barrier,16,False,10343,8725,Doran's Ring,Athene's Unholy Grail,Ionian Boots of Lucidity,Blasting Wand,Zhonya's Hourglass,Needlessly Large Rod,112582,16271,Lane.mid_lane,Role.solo
3,Blackjaxxx,Twitch,False,Side.blue,7,14,4,0.7857142857142857,133,Flash,Smite,14,True,10260,9275,Enchantment: Bloodrazor,Runaan's Hurricane,Boots of Speed,Infinity Edge,,,4326,106108,Lane.jungle,Role.none
4,H4xDefender,Braum,False,Side.blue,4,8,4,1.0,53,Flash,Exhaust,12,False,8079,7325,Eye of the Equinox,Redemption,Crystalline Bracer,Crystalline Bracer,Boots of Mobility,Cloth Armor,9855,8336,Lane.bot_lane,Role.support
5,HoNSol0,Shyvana,True,Side.red,13,1,11,24.0,194,Ghost,Smite,17,False,15863,14475,Enchantment: Cinderhulk,Spirit Visage,Randuin's Omen,Ninja Tabi,Guardian Angel,Thornmail,137825,57890,Lane.jungle,Role.none
6,Autumn Clouds,Thresh,True,Side.red,3,4,25,7.0,28,Flash,Exhaust,14,False,10255,8500,Redemption,Locket of the Iron Solari,Ruby Sightstone,Control Ward,Ionian Boots of Lucidity,Crystalline Bracer,9453,6127,Lane.bot_lane,Role.support
7,DouyuTV Jacky,Varus,True,Side.red,9,6,12,3.5,199,Flash,Heal,15,False,14049,14200,Youmuu's Ghostblade,Edge of Night,Tear of the Goddess,Duskblade of Draktharr,Lord Dominik's Regards,Ionian Boots of Lucidity,7426,132045,Lane.bot_lane,Role.carry
8,KingClueless,Rek'Sai,True,Side.red,6,8,3,1.125,229,Flash,Teleport,16,False,13972,12750,Mercury's Treads,Ravenous Hydra,Vampiric Scepter,The Black Cleaver,Duskblade of Draktharr,Long Sword,20795,151602,Lane.top_lane,Role.solo
9,Firé,Syndra,True,Side.red,10,5,5,3.0,194,Ignite,Flash,16,False,13789,12400,Sorcerer's Shoes,Morellonomicon,Rylai's Crystal Scepter,Doran's Ring,Void Staff,Needlessly Large Rod,131239,14516,Lane.mid_lane,Role.solo
