,Player Name,Champion,Win,Side,Kills,Deaths,Assists,KDA,CS,SSpell 1,SSpell 2,End Level,First Blood?,Gold Earned,Gold Spent,Item1,Item2,Item3,Item4,Item5,Item6,Magic Dmg,Physical Dmg,Lane,Role
0,Riesig,Riven,True,Side.blue,1,3,3,1.3333333333333333,178,Flash,Teleport,14,False,9210,8175,Hexdrinker,The Black Cleaver,Mercury's Treads,Control Ward,Caulfield's Warhammer,Tiamat,3016,102737,Lane.top_lane,Role.solo
1,Cat Ears,Kha'Zix,True,Side.blue,6,3,5,3.6666666666666665,147,Smite,Flash,14,False,10937,9383,Enchantment: Warrior,Trinity Force,Tiamat,Ionian Boots of Lucidity,,Long Sword,5063,141824,Lane.jungle,Role.none
2,impala tamer,Corki,True,Side.blue,4,3,1,1.6666666666666667,209,Exhaust,Flash,14,False,10324,9683,Corrupting Potion,Trinity Force,Sorcerer's Shoes,Infinity Edge,Dagger,Dagger,97853,27875,Lane.mid_lane,Role.solo
3,Liquid fabbbyyy,Vayne,True,Side.blue,8,2,6,7.0,172,Flash,Heal,13,False,10856,9500,Statikk Shiv,Infinity Edge,Berserker's Greaves,Zeal,Doran's Blade,Dagger,17405,84901,Lane.bot_lane,Role.carry
4,Smoothie,Lulu,True,Side.blue,3,2,15,9.0,7,Flash,Ignite,12,False,8121,7400,Control Ward,Eye of the Watchers,Locket of the Iron Solari,Boots of Mobility,Forbidden Idol,Ruby Crystal,13132,7656,Lane.bot_lane,Role.support
5,C9 Lemon,Soraka,False,Side.red,0,5,5,1.0,13,Exhaust,Flash,10,False,6168,5500,Ionian Boots of Lucidity,Refillable Potion,Redemption,Eye of the Oasis,,,4934,2031,Lane.bot_lane,Role.support
6,Årcee,Jinx,False,Side.red,2,6,0,0.3333333333333333,172,Heal,Flash,12,False,8904,8720,Doran's Blade,Total Biscuit of Rejuvenation,,Runaan's Hurricane,Infinity Edge,Berserker's Greaves,799,88183,Lane.bot_lane,Role.carry
7,Shiphtur,Jarvan IV,False,Side.red,8,4,3,2.75,97,Smite,Flash,12,True,9693,8900,,Pickaxe,Ninja Tabi,Dead Man's Plate,Caulfield's Warhammer,Enchantment: Warrior,4623,83792,Lane.jungle,Role.none
8,Shrew,Ryze,False,Side.red,1,4,3,1.0,185,Flash,Ghost,13,False,8696,7810,Tear of the Goddess,Refillable Potion,Rod of Ages,Sorcerer's Shoes,Morellonomicon,,99798,10398,Lane.mid_lane,Role.solo
9,Linsanityy,Nautilus,False,Side.red,2,3,2,1.3333333333333333,196,Flash,Teleport,14,False,8858,7975,Corrupting Potion,Zz'Rot Portal,,Sunfire Cape,Ninja Tabi,Doran's Ring,83887,22189,Lane.top_lane,Role.solo
