,Player Name,Champion,Win,Side,Kills,Deaths,Assists,KDA,CS,SSpell 1,SSpell 2,End Level,First Blood?,Gold Earned,Gold Spent,Item1,Item2,Item3,Item4,Item5,Item6,Magic Dmg,Physical Dmg,Lane,Role
0,daduu,Thresh,True,Side.blue,2,6,30,5.333333333333333,65,Flash,Exhaust,15,True,12353,10860,Boots of Mobility,Face of the Mountain,Ruby Sightstone,Banner of Command,Ohmwrecker,Control Ward,16493,6802,Lane.bot_lane,Role.support
1,Cotopaco Parce,Gangplank,True,Side.blue,15,8,5,2.5,258,Teleport,Flash,18,False,18007,16108,Trinity Force,B. F. Sword,Youmuu's Ghostblade,Boots of Swiftness,Infinity Edge,Sterak's Gage,16490,255686,Lane.top_lane,Role.solo
2,Argues,Vayne,True,Side.blue,10,14,7,1.2142857142857142,231,Heal,Flash,17,False,14973,14300,The Bloodthirster,Boots of Swiftness,Statikk Shiv,Infinity Edge,Phantom Dancer,Long Sword,44356,138360,Lane.bot_lane,Role.carry
3,O u O,Lee Sin,True,Side.blue,15,5,12,5.4,176,Smite,Flash,17,False,15965,14825,Dead Man's Plate,Enchantment: Warrior,Tiamat,The Black Cleaver,Mercury's Treads,Maw of Malmortius,26820,136267,Lane.jungle,Role.none
4,F33dMeKills,Lux,True,Side.blue,13,6,11,4.0,179,Flash,Heal,16,False,15001,13035,Sorcerer's Shoes,Morellonomicon,Luden's Echo,Rabadon's Deathcap,Blasting Wand,Amplifying Tome,141008,14620,Lane.mid_lane,Role.solo
5,TechSheep,Caitlyn,False,Side.red,9,14,8,1.2142857142857142,158,Flash,Heal,15,False,13217,12875,Doran's Blade,Runaan's Hurricane,Infinity Edge,Berserker's Greaves,Rapid Firecannon,Hexdrinker,4626,124735,Lane.bot_lane,Role.carry
6,NaVi Juan,Shaco,False,Side.red,9,14,5,1.0,77,Smite,Flash,14,False,11693,11270,Hextech Gunblade,Amplifying Tome,Amplifying Tome,Zhonya's Hourglass,Enchantment: Runic Echoes,Sorcerer's Shoes,62355,31695,Lane.jungle,Role.none
7,greenléaf,Jayce,False,Side.red,10,11,5,1.3636363636363635,208,Teleport,Flash,17,False,13877,13550,The Black Cleaver,Death's Dance,Mortal Reminder,B. F. Sword,Long Sword,Mercury's Treads,24820,125043,Lane.top_lane,Role.solo
8,never negative,Kennen,False,Side.red,7,12,8,1.25,47,Exhaust,Flash,14,False,11850,10750,Zhonya's Hourglass,Frost Queen's Claim,Hextech Protobelt-01,Ionian Boots of Lucidity,Sightstone,Giant's Belt,44284,10467,Lane.bot_lane,Role.support
9,H4xDefender,Xerath,False,Side.red,4,5,12,3.2,236,Flash,Ghost,17,False,13036,12250,Doran's Ring,Void Staff,Morellonomicon,Sorcerer's Shoes,Rylai's Crystal Scepter,Needlessly Large Rod,164410,13014,Lane.mid_lane,Role.solo
