,Player Name,Champion,Win,Side,Kills,Deaths,Assists,KDA,CS,SSpell 1,SSpell 2,End Level,First Blood?,Gold Earned,Gold Spent,Item1,Item2,Item3,Item4,Item5,Item6,Magic Dmg,Physical Dmg,Lane,Role
0,rekaf nesgrejb,LeBlanc,False,Side.blue,14,6,8,3.6666666666666665,234,Flash,Ignite,16,False,15505,15250,Sorcerer's Shoes,Zhonya's Hourglass,Needlessly Large Rod,Rylai's Crystal Scepter,Morellonomicon,Void Staff,146275,11390,Lane.jungle,Role.none
1,CK Apple Jacks,Leona,False,Side.blue,4,9,19,2.5555555555555554,42,Ignite,Flash,14,False,11272,10975,Zz'Rot Portal,Ruby Sightstone,Boots of Mobility,Relic Shield,Frozen Heart,Thornmail,17514,7786,Lane.bot_lane,Role.support
2,tnerual70,Elise,False,Side.blue,8,12,8,1.3333333333333333,141,Flash,Smite,16,False,13307,12275,Giant's Belt,Enchantment: Runic Echoes,Abyssal Scepter,Sorcerer's Shoes,Rylai's Crystal Scepter,Chain Vest,125765,39849,Lane.jungle,Role.none
3,Aspen,Ezreal,False,Side.blue,4,7,12,2.2857142857142856,223,Flash,Heal,16,False,13181,13333,Doran's Blade,Blade of the Ruined King,Trinity Force,Last Whisper,Berserker's Greaves,Muramana,18749,146166,Lane.bot_lane,Role.carry
4,Coal Tier 6,Nasus,False,Side.blue,6,10,5,1.1,291,Flash,Teleport,17,False,14011,13483,Zz'Rot Portal,Caulfield's Warhammer,Trinity Force,Dead Man's Plate,Boots of Swiftness,B. F. Sword,53351,133646,Lane.top_lane,Role.solo
5,Celestial Bjoece,Jarvan IV,True,Side.red,10,4,17,6.75,197,Smite,Flash,17,False,15125,14425,Titanic Hydra,Bilgewater Cutlass,The Black Cleaver,Ninja Tabi,Enchantment: Cinderhulk,Banshee's Veil,24523,155855,Lane.jungle,Role.none
6,08010505,Maokai,True,Side.red,5,5,16,4.2,160,Flash,Teleport,15,False,12254,10975,Zz'Rot Portal,Spirit Visage,Ninja Tabi,Sunfire Cape,Ruby Crystal,Doran's Ring,71958,9585,Lane.top_lane,Role.solo
7,Alexandtheo,Alistar,True,Side.red,3,8,22,3.125,33,Exhaust,Flash,14,False,10654,8525,Face of the Mountain,Redemption,Ruby Sightstone,Boots of Mobility,,Glacial Shroud,12734,6663,Lane.bot_lane,Role.support
8,DeathHawk,Orianna,True,Side.red,21,9,11,3.5555555555555554,195,Flash,Ghost,17,True,17107,15375,Rabadon's Deathcap,,Rylai's Crystal Scepter,Morellonomicon,Sorcerer's Shoes,Void Staff,153577,18708,Lane.mid_lane,Role.solo
9,Rape Train,Caitlyn,True,Side.red,4,10,9,1.3,254,Heal,Flash,16,False,13923,12600,Quicksilver Sash,Vampiric Scepter,Infinity Edge,Berserker's Greaves,Runaan's Hurricane,Rapid Firecannon,3288,175625,Lane.bot_lane,Role.carry
