,Player Name,Champion,Win,Side,Kills,Deaths,Assists,KDA,CS,SSpell 1,SSpell 2,End Level,First Blood?,Gold Earned,Gold Spent,Item1,Item2,Item3,Item4,Item5,Item6,Magic Dmg,Physical Dmg,Lane,Role
0,Feht,Vi,True,Side.blue,9,8,17,3.25,162,Smite,Flash,17,False,15598,14608,Enchantment: Warrior,Banshee's Veil,Trinity Force,Boots of Swiftness,Dead Man's Plate,Chain Vest,1108,155188,Lane.jungle,Role.none
1,Mishas Swamp,Vayne,True,Side.blue,13,7,12,3.5714285714285716,256,Heal,Flash,17,False,17364,16675,Berserker's Greaves,Statikk Shiv,Phantom Dancer,Bilgewater Cutlass,Infinity Edge,Death's Dance,57203,140301,Lane.bot_lane,Role.carry
2,FanatiiLt,Zilean,True,Side.blue,13,9,25,4.222222222222222,189,Ghost,Flash,18,False,17331,16700,Rabadon's Deathcap,Ionian Boots of Lucidity,Rod of Ages,Morellonomicon,Void Staff,Rylai's Crystal Scepter,200464,15170,Lane.jungle,Role.none
3,Pooper Josh,Bard,True,Side.blue,4,11,25,2.6363636363636362,19,Exhaust,Flash,15,False,13099,11825,Frost Queen's Claim,Redemption,Locket of the Iron Solari,Ruby Sightstone,Mikael's Crucible,Boots of Mobility,21704,5594,Lane.bot_lane,Role.support
4,Adrian Riven,Riven,True,Side.blue,19,6,20,6.5,275,Teleport,Flash,18,False,20106,19380,The Bloodthirster,Ravenous Hydra,Mercurial Scimitar,The Black Cleaver,Ionian Boots of Lucidity,Lord Dominik's Regards,0,252292,Lane.top_lane,Role.solo
5,Grande Donger,Nautilus,False,Side.red,2,14,13,1.0714285714285714,149,Flash,Teleport,16,False,12609,12550,Kindlegem,Righteous Glory,Randuin's Omen,Ninja Tabi,Sunfire Cape,Spectre's Cowl,98354,24622,Lane.top_lane,Role.solo
6,LynchBeaner,Cassiopeia,False,Side.red,8,12,8,1.3333333333333333,182,Ghost,Flash,17,False,14111,14060,Abyssal Scepter,Seraph's Embrace,Amplifying Tome,Morellonomicon,Rylai's Crystal Scepter,Blasting Wand,127674,11982,Lane.mid_lane,Role.solo
7,MattyMooo,Ezreal,False,Side.red,10,9,19,3.2222222222222223,211,Heal,Flash,17,False,16215,14675,Mortal Reminder,Blade of the Ruined King,Iceborn Gauntlet,Muramana,Ionian Boots of Lucidity,B. F. Sword,30039,166061,Lane.bot_lane,Role.carry
8,retarded virgin,Graves,False,Side.red,17,9,7,2.6666666666666665,244,Flash,Smite,18,True,19290,20875,Ninja Tabi,Maw of Malmortius,Infinity Edge,Phantom Dancer,Death's Dance,The Black Cleaver,6871,259253,Lane.jungle,Role.none
9,W Yuè,Janna,False,Side.red,3,14,21,1.7142857142857142,14,Flash,Exhaust,15,False,12743,12275,Redemption,Locket of the Iron Solari,Chalice of Harmony,Eye of the Watchers,Ionian Boots of Lucidity,Zz'Rot Portal,10859,6301,Lane.bot_lane,Role.support
