,Player Name,Champion,Win,Side,Kills,Deaths,Assists,KDA,CS,SSpell 1,SSpell 2,End Level,First Blood?,Gold Earned,Gold Spent,Item1,Item2,Item3,Item4,Item5,Item6,Magic Dmg,Physical Dmg,Lane,Role
0,cokes,Miss Fortune,True,Side.blue,14,9,21,3.888888888888889,253,Heal,Flash,18,False,20492,18250,Essence Reaver,Infinity Edge,The Black Cleaver,Rapid Firecannon,Mortal Reminder,Ionian Boots of Lucidity,21226,235473,Lane.bot_lane,Role.carry
1,Based Envy,Poppy,True,Side.blue,4,14,29,2.357142857142857,239,Teleport,Flash,18,False,18531,20950,Locket of the Iron Solari,Randuin's Omen,Spirit Visage,Ninja Tabi,Sunfire Cape,Sterak's Gage,41951,87865,Lane.top_lane,Role.solo
2,One Called Saint,Shaco,True,Side.blue,12,12,12,2.0,232,Ignite,Smite,18,False,19649,20275,Ravenous Hydra,Randuin's Omen,Infinity Edge,Lord Dominik's Regards,Berserker's Greaves,Statikk Shiv,66268,194012,Lane.jungle,Role.none
3,SSBM Hax,Twisted Fate,True,Side.blue,7,8,17,3.0,321,Flash,Ghost,18,False,21053,18550,Void Staff,Rod of Ages,Rabadon's Deathcap,Zhonya's Hourglass,Lich Bane,Ionian Boots of Lucidity,292330,22072,Lane.jungle,Role.none
4,TwitchChunkylol,Brand,True,Side.blue,16,7,17,4.714285714285714,80,Ignite,Flash,18,False,20419,15950,Eye of the Watchers,Sorcerer's Shoes,Rylai's Crystal Scepter,Liandry's Torment,Void Staff,Morellonomicon,160000,6036,Lane.bot_lane,Role.support
5,Kurumz,Leona,False,Side.red,3,13,22,1.9230769230769231,54,Ignite,Flash,17,False,13757,13375,Ruby Sightstone,Face of the Mountain,Redemption,Locket of the Iron Solari,Knight's Vow,Mercury's Treads,20824,8688,Lane.bot_lane,Role.support
6,Weeaboo Riven,Trundle,False,Side.red,8,11,18,2.3636363636363638,330,Flash,Teleport,18,True,19274,19685,Mercury's Treads,Randuin's Omen,Spirit Visage,Iceborn Gauntlet,Guardian Angel,Ravenous Hydra,9112,237003,Lane.top_lane,Role.solo
7,Linsanityy,Caitlyn,False,Side.red,6,13,11,1.3076923076923077,345,Flash,Heal,18,False,18909,17980,Rapid Firecannon,Mercurial Scimitar,Lord Dominik's Regards,Infinity Edge,Runaan's Hurricane,Berserker's Greaves,5032,301492,Lane.bot_lane,Role.carry
8,popgoestheglock,Rammus,False,Side.red,8,8,17,3.125,160,Smite,Flash,18,False,16670,15425,Enchantment: Cinderhulk,Guardian Angel,Mercury's Treads,Warmog's Armor,Spirit Visage,Thornmail,125368,44987,Lane.jungle,Role.none
9,Shiphtur,Viktor,False,Side.red,25,8,11,4.5,372,Cleanse,Flash,18,False,24624,23235,Zhonya's Hourglass,Perfect Hex Core,Lich Bane,Rabadon's Deathcap,Luden's Echo,Rylai's Crystal Scepter,350581,14934,Lane.mid_lane,Role.solo
