,Player Name,Champion,Win,Side,Kills,Deaths,Assists,KDA,CS,SSpell 1,SSpell 2,End Level,First Blood?,Gold Earned,Gold Spent,Item1,Item2,Item3,Item4,Item5,Item6,Magic Dmg,Physical Dmg,Lane,Role
0,BukZacH,Lee Sin,False,Side.blue,10,6,7,2.8333333333333335,129,Flash,Smite,14,True,12799,11825,Banshee's Veil,Enchantment: Warrior,Quicksilver Sash,Mercury's Treads,Hexdrinker,Dead Man's Plate,20864,94640,Lane.jungle,Role.none
1,aShady,Morgana,False,Side.blue,2,3,15,5.666666666666667,62,Exhaust,Flash,14,False,11334,9375,Ionian Boots of Lucidity,Forbidden Idol,Eye of the Watchers,Zz'Rot Portal,Control Ward,Banner of Command,33869,6479,Lane.bot_lane,Role.support
2,Happy Birfdizzay,Zed,False,Side.blue,10,5,6,3.2,209,Flash,Ignite,16,False,13374,12600,Blade of the Ruined King,Youmuu's Ghostblade,Mercury's Treads,Giant Slayer,The Black Cleaver,Pickaxe,11139,141678,Lane.mid_lane,Role.solo
3,Mr Gimix,Kennen,False,Side.blue,3,13,3,0.46153846153846156,193,Teleport,Flash,14,False,11058,10450,Abyssal Scepter,Rylai's Crystal Scepter,Sorcerer's Shoes,Refillable Potion,Hextech Protobelt-01,,85508,22461,Lane.top_lane,Role.solo
4,Aerodactyl,Caitlyn,False,Side.blue,3,7,10,1.8571428571428572,208,Flash,Heal,14,False,11652,10800,Doran's Blade,Vampiric Scepter,Quicksilver Sash,Infinity Edge,Runaan's Hurricane,Berserker's Greaves,988,147285,Lane.bot_lane,Role.carry
5,dog deft,Varus,True,Side.red,10,11,5,1.3636363636363635,295,Flash,Heal,15,False,15363,13150,Quicksilver Sash,Berserker's Greaves,Essence Reaver,Infinity Edge,Runaan's Hurricane,,14575,194899,Lane.bot_lane,Role.carry
6,1onz,Lulu,True,Side.red,1,3,19,6.666666666666667,22,Flash,Exhaust,14,False,9815,8025,Redemption,Locket of the Iron Solari,Eye of the Watchers,,Boots of Mobility,Control Ward,12046,9772,Lane.bot_lane,Role.support
7,McCashDollar,Shaco,True,Side.red,13,3,11,8.0,186,Teleport,Ignite,17,False,14599,12505,Lich Bane,Hextech Protobelt-01,Dead Man's Plate,Mejai's Soulstealer,Ionian Boots of Lucidity,Negatron Cloak,94038,30350,Lane.top_lane,Role.solo
8,Snik,Karma,True,Side.red,1,5,16,3.4,145,Exhaust,Flash,15,False,10699,10150,Zhonya's Hourglass,Doran's Ring,Athene's Unholy Grail,Ionian Boots of Lucidity,Void Staff,,79380,15213,Lane.mid_lane,Role.solo
9,lc0nic,Olaf,True,Side.red,9,6,11,3.3333333333333335,149,Ghost,Smite,16,False,13615,12350,Enchantment: Cinderhulk,Dead Man's Plate,Randuin's Omen,Guardian Angel,Ionian Boots of Lucidity,Ruby Crystal,36454,116798,Lane.jungle,Role.none
