,Player Name,Champion,Win,Side,Kills,Deaths,Assists,KDA,CS,SSpell 1,SSpell 2,End Level,First Blood?,Gold Earned,Gold Spent,Item1,Item2,Item3,Item4,Item5,Item6,Magic Dmg,Physical Dmg,Lane,Role
0,fallenbandit,Ryze,False,Side.blue,3,8,6,1.125,158,Flash,Teleport,13,False,9370,8260,Seraph's Embrace,Refillable Potion,Morellonomicon,Ionian Boots of Lucidity,Giant's Belt,,88301,6023,Lane.top_lane,Role.solo
1,Gahlin,Evelynn,False,Side.blue,7,7,8,2.142857142857143,141,Flash,Smite,15,False,11273,10850,Hextech Protobelt-01,Rylai's Crystal Scepter,Control Ward,Ionian Boots of Lucidity,Enchantment: Runic Echoes,Aegis of the Legion,86524,31883,Lane.jungle,Role.none
2,camtheham,Vayne,False,Side.blue,5,8,8,1.625,139,Heal,Flash,13,False,10584,9775,Infinity Edge,Zeal,Cull,Doran's Blade,Statikk Shiv,Berserker's Greaves,20152,58514,Lane.bot_lane,Role.carry
3,Fiku,Blitzcrank,False,Side.blue,6,7,10,2.2857142857142856,37,Flash,Ignite,12,False,9193,8825,Face of the Mountain,Ruby Sightstone,Redemption,Aegis of the Legion,Boots of Mobility,Null-Magic Mantle,9983,7723,Lane.bot_lane,Role.support
4,TheAirIsDry,Karma,False,Side.blue,2,6,6,1.3333333333333333,152,Flash,Teleport,13,False,8992,7810,Doran's Ring,Athene's Unholy Grail,Sorcerer's Shoes,Void Staff,Blasting Wand,Amplifying Tome,61693,14602,Lane.mid_lane,Role.solo
5,Témpest,Galio,True,Side.red,6,5,12,3.6,155,Flash,Teleport,14,False,11607,10250,Hextech Protobelt-01,Abyssal Scepter,Needlessly Large Rod,Doran's Ring,Blasting Wand,Ionian Boots of Lucidity,91281,11936,Lane.mid_lane,Role.solo
6,Santa Quas,Ezreal,True,Side.red,11,3,10,7.0,225,Heal,Flash,16,False,13966,11908,Doran's Blade,Vampiric Scepter,Ionian Boots of Lucidity,Trinity Force,Muramana,Maw of Malmortius,26388,130196,Lane.bot_lane,Role.carry
7,Keegun,Pantheon,True,Side.red,6,8,16,2.75,40,Flash,Ignite,12,False,9826,8425,Sightstone,Youmuu's Ghostblade,Edge of Night,,Ionian Boots of Lucidity,Relic Shield,6399,36679,Lane.bot_lane,Role.support
8,Pht,Graves,True,Side.red,6,5,8,2.8,148,Smite,Flash,14,True,11568,10575,Enchantment: Warrior,Vampiric Scepter,Berserker's Greaves,Phantom Dancer,Maw of Malmortius,,2881,142557,Lane.jungle,Role.none
9,West Coast Carry,Ekko,True,Side.red,7,4,9,4.0,140,Flash,Teleport,14,False,10813,10485,Corrupting Potion,Hextech Protobelt-01,Spirit Visage,Lich Bane,Amplifying Tome,Ionian Boots of Lucidity,67962,16825,Lane.top_lane,Role.solo
