,Player Name,Champion,Win,Side,Kills,Deaths,Assists,KDA,CS,SSpell 1,SSpell 2,End Level,First Blood?,Gold Earned,Gold Spent,Item1,Item2,Item3,Item4,Item5,Item6,Magic Dmg,Physical Dmg,Lane,Role
0,LiteTurtle,Ryze,False,Side.blue,10,9,10,2.2222222222222223,176,Ghost,Flash,15,False,13116,12400,Void Staff,Guardian Angel,Seraph's Embrace,Ionian Boots of Lucidity,Rod of Ages,,134538,8674,Lane.mid_lane,Role.solo
1,Puiginator,Sona,False,Side.blue,6,15,15,1.4,27,Flash,Exhaust,13,False,10897,9750,Sorcerer's Shoes,Aether Wisp,,Eye of the Watchers,Athene's Unholy Grail,Lich Bane,30197,10295,Lane.bot_lane,Role.support
2,Please Fade,Jax,False,Side.blue,1,11,5,0.5454545454545454,152,Teleport,Flash,14,False,10235,9808,Corrupting Potion,Randuin's Omen,Mercury's Treads,Cloth Armor,Trinity Force,Jaurim's Fist,22567,69935,Lane.top_lane,Role.solo
3,1Tracked,Rek'Sai,False,Side.blue,9,8,15,3.0,131,Smite,Flash,15,False,12880,11525,Titanic Hydra,Cloth Armor,Randuin's Omen,Enchantment: Cinderhulk,Ninja Tabi,Chain Vest,28884,108766,Lane.jungle,Role.none
4,Muzy,Caitlyn,False,Side.blue,12,10,14,2.6,194,Flash,Heal,15,True,15195,15100,Mercurial Scimitar,Rapid Firecannon,Runaan's Hurricane,Infinity Edge,Berserker's Greaves,,3918,162464,Lane.bot_lane,Role.carry
5,DaFatherGoose,Thresh,True,Side.red,2,12,25,2.25,22,Exhaust,Flash,14,False,10348,9685,,,,Locket of the Iron Solari,,,7403,2370,Lane.bot_lane,Role.support
6,II Master II,Katarina,True,Side.red,15,9,14,3.2222222222222223,144,Flash,Teleport,16,False,15138,12400,The Dark Seal,Luden's Echo,Liandry's Torment,Sorcerer's Shoes,Rylai's Crystal Scepter,Blasting Wand,118883,4617,Lane.mid_lane,Role.solo
7,KaneKi521,Irelia,True,Side.red,8,1,14,22.0,195,Flash,Teleport,16,False,13881,12608,Randuin's Omen,Corrupting Potion,Trinity Force,Spirit Visage,Hexdrinker,Mercury's Treads,3095,109957,Lane.top_lane,Role.solo
8,santana claus,Twitch,True,Side.red,16,8,14,3.75,214,Flash,Heal,17,False,16995,16400,Blade of the Ruined King,Lord Dominik's Regards,Berserker's Greaves,Runaan's Hurricane,Infinity Edge,B. F. Sword,73,163611,Lane.bot_lane,Role.carry
9,FeeIsBoostedMan,Nocturne,True,Side.red,12,8,14,3.25,193,Smite,Flash,18,False,15694,15505,Youmuu's Ghostblade,Blade of the Ruined King,Randuin's Omen,Enchantment: Warrior,Ionian Boots of Lucidity,Banshee's Veil,8689,194701,Lane.jungle,Role.none
