,Player Name,Champion,Win,Side,Kills,Deaths,Assists,KDA,CS,SSpell 1,SSpell 2,End Level,First Blood?,Gold Earned,Gold Spent,Item1,Item2,Item3,Item4,Item5,Item6,Magic Dmg,Physical Dmg,Lane,Role
0,Lil Cody,Jhin,True,Side.blue,10,5,12,4.4,341,Heal,Flash,18,False,19487,17375,Duskblade of Draktharr,Youmuu's Ghostblade,Rapid Firecannon,Ionian Boots of Lucidity,Infinity Edge,Lord Dominik's Regards,24399,291604,Lane.bot_lane,Role.carry
1,C9 Meteos,Elise,True,Side.blue,5,5,9,2.8,196,Smite,Flash,18,False,16042,13295,Zhonya's Hourglass,Ionian Boots of Lucidity,Rylai's Crystal Scepter,Void Staff,Enchantment: Runic Echoes,Negatron Cloak,161693,43209,Lane.jungle,Role.none
2,SSBM Hax,Twisted Fate,True,Side.blue,8,3,12,6.666666666666667,271,Flash,Ghost,18,False,18577,17450,Void Staff,Rod of Ages,Lich Bane,Zhonya's Hourglass,Rabadon's Deathcap,Ionian Boots of Lucidity,213976,23906,Lane.mid_lane,Role.solo
3,Makavéli,Gnar,True,Side.blue,4,6,11,2.5,261,Teleport,Flash,18,False,15943,15625,Guardian Angel,Redemption,Frozen Mallet,The Black Cleaver,Mercury's Treads,Locket of the Iron Solari,18525,176850,Lane.top_lane,Role.solo
4,Riot Meekal,Blitzcrank,True,Side.blue,4,5,17,4.2,35,Flash,Exhaust,16,True,13009,12800,Randuin's Omen,Boots of Mobility,Frozen Heart,Needlessly Large Rod,Ruby Sightstone,Locket of the Iron Solari,19551,11866,Lane.bot_lane,Role.support
5,GangstahSwerve,Rek'Sai,False,Side.red,2,5,15,3.4,271,Smite,Flash,18,False,15248,14600,Titanic Hydra,Dead Man's Plate,Enchantment: Cinderhulk,Spirit Visage,Mercury's Treads,Chain Vest,55947,177666,Lane.jungle,Role.none
6,Leagué,Riven,False,Side.red,8,4,8,4.0,343,Flash,Teleport,18,False,17389,16400,The Black Cleaver,Mercurial Scimitar,B. F. Sword,Guardian Angel,Ionian Boots of Lucidity,Ravenous Hydra,0,243192,Lane.top_lane,Role.solo
7,Abou222,Graves,False,Side.red,5,8,6,1.375,328,Heal,Flash,17,False,16744,15200,Infinity Edge,Lord Dominik's Regards,Null-Magic Mantle,Rapid Firecannon,Mercury's Treads,Essence Reaver,8871,256219,Lane.bot_lane,Role.carry
8,Lose is improved,Morgana,False,Side.red,0,10,10,1.0,13,Exhaust,Flash,15,False,9615,8625,Locket of the Iron Solari,Redemption,Ruby Sightstone,Control Ward,Forbidden Idol,Ionian Boots of Lucidity,15545,3615,Lane.bot_lane,Role.support
9,Pekin Woof,Ryze,False,Side.red,9,4,10,4.75,279,Flash,Cleanse,18,False,16255,16175,Seraph's Embrace,Guardian Angel,Morellonomicon,Rod of Ages,Void Staff,Ionian Boots of Lucidity,241819,11546,Lane.mid_lane,Role.solo
