,Player Name,Champion,Win,Side,Kills,Deaths,Assists,KDA,CS,SSpell 1,SSpell 2,End Level,First Blood?,Gold Earned,Gold Spent,Item1,Item2,Item3,Item4,Item5,Item6,Magic Dmg,Physical Dmg,Lane,Role
0,Milo J Thatch,Varus,False,Side.blue,14,8,5,2.375,273,Heal,Flash,17,False,17817,17100,Blade of the Ruined King,Last Whisper,Essence Reaver,Infinity Edge,Runaan's Hurricane,Berserker's Greaves,22207,216801,Lane.bot_lane,Role.carry
1,CounterAlpha,Blitzcrank,False,Side.blue,2,9,17,2.111111111111111,10,Exhaust,Flash,14,False,11711,10975,Talisman of Ascension,Sightstone,Righteous Glory,Boots of Mobility,Dead Man's Plate,Raptor Cloak,8534,4678,Lane.bot_lane,Role.support
2,Perilla,Shen,False,Side.blue,3,7,7,1.4285714285714286,221,Teleport,Flash,16,False,13267,13345,Randuin's Omen,Sunfire Cape,Mercury's Treads,Doran's Shield,Spirit Visage,Thornmail,87207,33366,Lane.top_lane,Role.solo
3,BelgianWhite,Kha'Zix,False,Side.blue,3,8,5,1.0,193,Flash,Smite,17,False,13943,12800,Enchantment: Warrior,Tiamat,Edge of Night,Mercury's Treads,Death's Dance,Chain Vest,4100,187728,Lane.jungle,Role.none
4,always plan ahea,Aurelion Sol,False,Side.blue,4,7,12,2.2857142857142856,251,Flash,Ghost,17,False,14088,13410,Hextech GLP-800,Liandry's Torment,Boots of Swiftness,Amplifying Tome,Rylai's Crystal Scepter,Needlessly Large Rod,179366,11441,Lane.mid_lane,Role.solo
5,Autoignition,Evelynn,True,Side.red,12,4,13,6.25,143,Smite,Flash,16,True,14351,12400,Lich Bane,Needlessly Large Rod,Glacial Shroud,Rylai's Crystal Scepter,Enchantment: Runic Echoes,Ionian Boots of Lucidity,122183,54368,Lane.jungle,Role.none
6,BandageBoy,Thresh,True,Side.red,1,6,19,3.3333333333333335,36,Exhaust,Flash,14,False,9812,8275,Face of the Mountain,Sightstone,Knight's Vow,Aegis of the Legion,Mercury's Treads,Cloth Armor,12568,5478,Lane.bot_lane,Role.support
7,I am Sailor Moon,Poppy,True,Side.red,6,6,8,2.3333333333333335,190,Teleport,Flash,16,False,12745,11200,Zz'Rot Portal,Bami's Cinder,Mercury's Treads,Iceborn Gauntlet,The Black Cleaver,,25604,77729,Lane.top_lane,Role.solo
8,Wolffrelex,Twisted Fate,True,Side.red,8,4,14,5.5,201,Flash,Ghost,17,False,14835,12950,Doran's Ring,Refillable Potion,Lich Bane,Ionian Boots of Lucidity,Abyssal Scepter,Rabadon's Deathcap,154072,22040,Lane.mid_lane,Role.solo
9,Abstrack,Vayne,True,Side.red,12,6,13,4.166666666666667,241,Flash,Heal,17,False,16249,13225,Statikk Shiv,Infinity Edge,Phantom Dancer,Doran's Blade,Berserker's Greaves,Lord Dominik's Regards,53173,134318,Lane.bot_lane,Role.carry
