,Player Name,Champion,Win,Side,Kills,Deaths,Assists,KDA,CS,SSpell 1,SSpell 2,End Level,First Blood?,Gold Earned,Gold Spent,Item1,Item2,Item3,Item4,Item5,Item6,Magic Dmg,Physical Dmg,Lane,Role
0,AKA SIeepingDAWG,Alistar,True,Side.blue,3,9,19,2.4444444444444446,31,Flash,Heal,13,False,11597,10475,Redemption,Locket of the Iron Solari,Boots of Mobility,Ruby Sightstone,Ruby Crystal,Talisman of Ascension,16539,6483,Lane.bot_lane,Role.support
1,Falco Mechanic,Caitlyn,True,Side.blue,6,8,9,1.875,259,Exhaust,Flash,17,False,15460,13350,Mercurial Scimitar,Infinity Edge,Berserker's Greaves,Doran's Blade,Runaan's Hurricane,Last Whisper,1084,230837,Lane.bot_lane,Role.carry
2,Dat Boiiiiiiiii,Yasuo,True,Side.blue,11,4,7,4.5,221,Flash,Teleport,17,True,15514,12750,Mercury's Treads,Maw of Malmortius,Frozen Mallet,Phantom Dancer,Cloak of Agility,B. F. Sword,27152,154223,Lane.top_lane,Role.solo
3,Gerrard,Nocturne,True,Side.blue,11,2,12,11.5,132,Flash,Smite,17,False,15114,14025,Youmuu's Ghostblade,Blade of the Ruined King,Giant's Belt,Enchantment: Warrior,Guardian Angel,Ionian Boots of Lucidity,7032,145203,Lane.jungle,Role.none
4,Drowning,Viktor,True,Side.blue,5,8,5,1.25,168,Flash,Ghost,15,False,13097,11700,Fiendish Codex,Rylai's Crystal Scepter,Perfect Hex Core,Doran's Ring,Sorcerer's Shoes,Abyssal Scepter,107398,15734,Lane.mid_lane,Role.solo
5,Bobby Big Plays,Cho'Gath,False,Side.red,7,6,8,2.5,62,Ignite,Flash,13,False,9915,9550,Ruby Sightstone,Face of the Mountain,Ionian Boots of Lucidity,Zz'Rot Portal,Kindlegem,Ruby Crystal,20473,6632,Lane.bot_lane,Role.support
6,Tyrokan,Sejuani,False,Side.red,4,8,13,2.125,114,Flash,Smite,15,False,10720,10075,Enchantment: Cinderhulk,Ninja Tabi,Randuin's Omen,Warmog's Armor,Null-Magic Mantle,,103007,21484,Lane.jungle,Role.none
7,Conomos,Draven,False,Side.red,7,10,4,1.1,184,Flash,Heal,13,False,12601,11725,Doran's Blade,The Bloodthirster,Infinity Edge,Zeal,Berserker's Greaves,Jaurim's Fist,0,113851,Lane.bot_lane,Role.carry
8,Dyrus,Ahri,False,Side.red,4,6,12,2.6666666666666665,271,Teleport,Flash,17,False,12895,12425,Needlessly Large Rod,Rylai's Crystal Scepter,Void Staff,Ionian Boots of Lucidity,Morellonomicon,Doran's Ring,111274,16684,Lane.top_lane,Role.solo
9,Annie Bot,Annie,False,Side.red,9,6,9,3.0,188,Ignite,Flash,15,False,12487,11300,Hextech Protobelt-01,Needlessly Large Rod,Ionian Boots of Lucidity,Rylai's Crystal Scepter,Doran's Ring,Void Staff,100075,11481,Lane.mid_lane,Role.solo
