,Player Name,Champion,Win,Side,Kills,Deaths,Assists,KDA,CS,SSpell 1,SSpell 2,End Level,First Blood?,Gold Earned,Gold Spent,Item1,Item2,Item3,Item4,Item5,Item6,Magic Dmg,Physical Dmg,Lane,Role
0,Dumpling Sauce,Lux,True,Side.blue,3,2,9,6.0,24,Ignite,Flash,10,False,6803,5410,Boots of Mobility,Frost Queen's Claim,Mejai's Soulstealer,Amplifying Tome,,,20079,4282,Lane.bot_lane,Role.support
1,crazyicon,Kennen,True,Side.blue,7,0,2,9.0,97,Teleport,Flash,12,False,6517,5245,Hextech Protobelt-01,Control Ward,Sorcerer's Shoes,Doran's Blade,Negatron Cloak,,49282,14613,Lane.top_lane,Role.solo
2,ChampionXVI,Jhin,True,Side.blue,7,3,3,3.3333333333333335,104,Flash,Heal,11,False,8067,6500,Doran's Blade,,Pickaxe,B. F. Sword,Rapid Firecannon,Boots of Swiftness,1709,60231,Lane.bot_lane,Role.carry
3,Splaash,Syndra,True,Side.blue,4,1,2,6.0,160,Flash,Ghost,12,False,8122,5725,Boots of Speed,Morellonomicon,Needlessly Large Rod,Doran's Ring,Doran's Ring,Refillable Potion,75663,13675,Lane.mid_lane,Role.solo
4,Code,Rengar,True,Side.blue,5,0,6,11.0,146,Smite,Flash,12,True,8668,6650,Youmuu's Ghostblade,Refillable Potion,Ionian Boots of Lucidity,,,Enchantment: Warrior,7196,104845,Lane.jungle,Role.none
5,dlwod,Vayne,False,Side.red,1,8,0,0.125,92,Heal,Flash,8,False,4794,4350,Doran's Blade,Refillable Potion,Phage,Boots of Speed,Stinger,Sheen,0,29936,Lane.bot_lane,Role.carry
6,Galdrick,Alistar,False,Side.red,0,2,3,1.5,25,Flash,Ignite,8,False,4086,3250,Sightstone,Targon's Brace,Control Ward,Boots of Mobility,Ruby Crystal,,4363,3270,Lane.bot_lane,Role.support
7,IQ is 201 ,Cassiopeia,False,Side.red,2,2,2,2.0,128,Flash,Ghost,10,False,6025,4600,Refillable Potion,Doran's Ring,Rylai's Crystal Scepter,,Tear of the Goddess,,39754,8044,Lane.mid_lane,Role.solo
8,The Family Beast,Rek'Sai,False,Side.red,3,3,0,1.0,48,Flash,Smite,9,False,5381,4825,Enchantment: Cinderhulk,Tiamat,Refillable Potion,Boots of Speed,Ruby Crystal,,8225,42322,Lane.jungle,Role.none
9,thekilerone,Nasus,False,Side.red,0,11,0,0.0,83,Teleport,Flash,9,False,4415,4000,Doran's Ring,Doran's Ring,Zz'Rot Portal,Boots of Speed,,,36358,7546,Lane.top_lane,Role.solo
