,Player Name,Champion,Win,Side,Kills,Deaths,Assists,KDA,CS,SSpell 1,SSpell 2,End Level,First Blood?,Gold Earned,Gold Spent,Item1,Item2,Item3,Item4,Item5,Item6,Magic Dmg,Physical Dmg,Lane,Role
0,GordanRamsey,Evelynn,False,Side.blue,5,6,12,2.8333333333333335,147,Smite,Flash,17,False,11745,10775,Enchantment: Runic Echoes,The Dark Seal,Sorcerer's Shoes,Rylai's Crystal Scepter,Hextech Protobelt-01,Blasting Wand,123160,36697,Lane.jungle,Role.none
1,Turc,Ezreal,False,Side.blue,5,7,15,2.857142857142857,218,Heal,Flash,16,False,12968,12000,Doran's Blade,Blade of the Ruined King,Ionian Boots of Lucidity,Muramana,Last Whisper,Iceborn Gauntlet,22498,114506,Lane.bot_lane,Role.carry
2,fre3zingCold,Veigar,False,Side.blue,7,5,9,3.2,288,Flash,Teleport,18,False,13827,13660,Abyssal Scepter,Seraph's Embrace,Zhonya's Hourglass,Morellonomicon,Sorcerer's Shoes,,218868,9689,Lane.mid_lane,Role.solo
3,windking66,Yasuo,False,Side.blue,4,10,6,1.0,249,Teleport,Flash,17,False,12467,12000,Ninja Tabi,Null-Magic Mantle,Phantom Dancer,Infinity Edge,Doran's Blade,Sunfire Cape,70270,110638,Lane.top_lane,Role.solo
4,laugh for me,Thresh,False,Side.blue,6,2,12,9.0,77,Flash,Ignite,16,True,11053,10350,Ruby Sightstone,Control Ward,Boots of Mobility,Locket of the Iron Solari,Redemption,Face of the Mountain,35558,12623,Lane.bot_lane,Role.support
5,cesuna,Nasus,True,Side.red,3,4,12,3.75,273,Flash,Ghost,18,False,14816,13800,Needlessly Large Rod,Lich Bane,Sorcerer's Shoes,Luden's Echo,Liandry's Torment,Blasting Wand,169505,36004,Lane.jungle,Role.none
6,fallenbandit,Irelia,True,Side.red,13,6,8,3.5,287,Flash,Teleport,18,False,18614,17283,Blade of the Ruined King,Statikk Shiv,Ninja Tabi,Trinity Force,Dead Man's Plate,Phantom Dancer,12585,204739,Lane.top_lane,Role.solo
7,Lil Cody,Janna,True,Side.red,1,4,11,3.0,10,Exhaust,Flash,14,False,9971,9150,Forbidden Idol,Redemption,Eye of the Watchers,Ionian Boots of Lucidity,The Dark Seal,Ardent Censer,10544,3854,Lane.bot_lane,Role.support
8,DdC ThanatoZ,Jax,True,Side.red,11,5,0,2.2,206,Smite,Flash,17,False,15998,14928,Hextech Gunblade,Enchantment: Bloodrazor,Berserker's Greaves,Trinity Force,Frozen Heart,Negatron Cloak,49594,171954,Lane.jungle,Role.none
9,Acerola LAN,Jhin,True,Side.red,2,8,11,1.625,215,Heal,Flash,15,False,13411,12650,Doran's Blade,Quicksilver Sash,Rapid Firecannon,Boots of Swiftness,Infinity Edge,Essence Reaver,11807,146095,Lane.bot_lane,Role.carry
